gene_stable_id	protein_stable_id	species	identity	homology_type	homology_gene_stable_id	homology_protein_stable_id	homology_species	homology_identity	dn	ds	goc_score	wga_coverage	is_high_confidence	homology_id
ENSMUSG00000029484	ENSMUSP00000031447	mus_musculus	89.7833	ortholog_one2one	ENSG00000138772	ENSP00000264908	homo_sapiens	89.7833	NULL	NULL	100	100.00	1	90029433
ENSMUSG00000101174	ENSMUSP00000047949	mus_musculus	94	ortholog_one2one	ENSG00000170166	ENSP00000302548	homo_sapiens	92.1569	NULL	NULL	100	100.00	1	90029434
ENSMUSG00000022311	ENSMUSP00000098235	mus_musculus	97.5182	ortholog_one2one	ENSG00000164796	ENSP00000297405	homo_sapiens	97.5182	NULL	NULL	100	100.00	1	90029435
ENSMUSG00000001017	ENSMUSP00000061800	mus_musculus	98.7952	ortholog_one2one	ENSG00000160679	ENSP00000357683	homo_sapiens	99.1936	NULL	NULL	100	100.00	1	90029436
ENSMUSG00000025498	ENSMUSP00000026571	mus_musculus	68.4902	ortholog_one2one	ENSG00000185507	ENSP00000434009	homo_sapiens	62.2266	NULL	NULL	100	100.00	1	90029437
ENSMUSG00000036966	ENSMUSP00000121493	mus_musculus	99.5475	ortholog_one2one	ENSG00000167778	ENSP00000301463	homo_sapiens	99.5475	NULL	NULL	100	100.00	1	90029438
ENSMUSG00000030421	ENSMUSP00000082646	mus_musculus	75.7062	ortholog_one2one	ENSG00000105176	ENSP00000376097	homo_sapiens	75.1402	NULL	NULL	100	100.00	1	90029439
ENSMUSG00000022429	ENSMUSP00000023065	mus_musculus	97.0588	ortholog_one2one	ENSG00000100206	ENSP00000216024	homo_sapiens	97.0588	NULL	NULL	100	100.00	1	90029440
ENSMUSG00000040464	ENSMUSP00000111101	mus_musculus	82.2404	ortholog_one2one	ENSG00000105793	ENSP00000222511	homo_sapiens	77.7778	NULL	NULL	100	100.00	1	90029441
ENSMUSG00000032353	ENSMUSP00000058723	mus_musculus	88.2353	ortholog_one2one	ENSG00000166557	ENSP00000299705	homo_sapiens	89.8617	NULL	NULL	100	100.00	1	90029442
ENSMUSG00000029819	ENSMUSP00000031843	mus_musculus	92.7835	ortholog_one2one	ENSG00000122585	ENSP00000242152	homo_sapiens	92.7835	NULL	NULL	100	100.00	1	90029443
ENSMUSG00000021803	ENSMUSP00000022337	mus_musculus	85.2154	ortholog_one2one	ENSG00000148600	ENSP00000485478	homo_sapiens	85.2154	NULL	NULL	100	100.00	1	90029444
ENSMUSG00000105504	ENSMUSP00000087587	mus_musculus	66.2712	ortholog_one2one	ENSG00000154451	ENSP00000359488	homo_sapiens	66.7235	NULL	NULL	50	100.00	1	90029445
ENSMUSG00000103523	ENSMUSP00000141278	mus_musculus	56.8421	ortholog_one2one	ENSG00000285946	ENSP00000497579	homo_sapiens	56.8421	NULL	NULL	100	100.00	1	90029446
ENSMUSG00000036450	ENSMUSP00000035326	mus_musculus	97.1347	ortholog_one2one	ENSG00000166135	ENSP00000299163	homo_sapiens	97.1347	NULL	NULL	100	100.00	1	90029447
ENSMUSG00000096199	ENSMUSP00000137070	mus_musculus	89.2857	ortholog_one2one	ENSG00000184924	ENSP00000330389	homo_sapiens	89.2857	NULL	NULL	100	100.00	1	90029448
ENSMUSG00000026630	ENSMUSP00000027943	mus_musculus	85.5932	ortholog_one2one	ENSG00000123685	ENSP00000243440	homo_sapiens	79.5276	NULL	NULL	100	100.00	1	90029449
ENSMUSG00000028460	ENSMUSP00000030180	mus_musculus	76.6667	ortholog_one2one	ENSG00000137078	ENSP00000259608	homo_sapiens	70.4082	NULL	NULL	100	100.00	1	90029450
ENSMUSG00000072770	ENSMUSP00000085632	mus_musculus	75.7407	ortholog_one2one	ENSG00000111644	ENSP00000229243	homo_sapiens	75.3223	NULL	NULL	100	100.00	1	90029451
ENSMUSG00000025208	ENSMUSP00000095322	mus_musculus	82.3899	ortholog_one2one	ENSG00000055950	ENSP00000315948	homo_sapiens	82.3899	NULL	NULL	100	100.00	1	90029454
ENSMUSG00000026567	ENSMUSP00000107067	mus_musculus	77.3151	ortholog_one2one	ENSG00000143199	ENSP00000356825	homo_sapiens	77.2671	NULL	NULL	100	100.00	1	90029455
ENSMUSG00000072966	ENSMUSP00000134666	mus_musculus	75.0605	ortholog_one2one	ENSG00000158301	ENSP00000507692	homo_sapiens	73.9857	NULL	NULL	100	100.00	1	90029456
ENSMUSG00000069581	ENSMUSP00000090020	mus_musculus	81.791	ortholog_one2one	ENSG00000175894	ENSP00000321987	homo_sapiens	81.9133	NULL	NULL	100	100.00	1	90029457
ENSMUSG00000071470	ENSMUSP00000093622	mus_musculus	88.4058	ortholog_one2one	ENSG00000100814	ENSP00000351810	homo_sapiens	88.0866	NULL	NULL	50	99.77	1	90029458
ENSMUSG00000052681	ENSMUSP00000066238	mus_musculus	100	ortholog_one2one	ENSG00000127314	ENSP00000250559	homo_sapiens	100	NULL	NULL	100	100.00	1	90029459
ENSMUSG00000024750	ENSMUSP00000158187	mus_musculus	98.5916	ortholog_one2one	ENSG00000107372	ENSP00000366161	homo_sapiens	98.5916	NULL	NULL	100	100.00	1	90029460
ENSMUSG00000057173	ENSMUSP00000121212	mus_musculus	57.3825	ortholog_one2one	ENSG00000196460	ENSP00000401536	homo_sapiens	72.3044	NULL	NULL	100	100.00	1	90029461
ENSMUSG00000019900	ENSMUSP00000116057	mus_musculus	87.4865	ortholog_one2one	ENSG00000185002	ENSP00000332208	homo_sapiens	87.3922	NULL	NULL	100	100.00	1	90029462
ENSMUSG00000020037	ENSMUSP00000051107	mus_musculus	97.1429	ortholog_one2one	ENSG00000111783	ENSP00000376585	homo_sapiens	97.1429	NULL	NULL	100	100.00	1	90029463
ENSMUSG00000024206	ENSMUSP00000002444	mus_musculus	88.424	ortholog_one2one	ENSG00000087903	ENSP00000306335	homo_sapiens	87.6902	NULL	NULL	25	99.89	1	90029464
ENSMUSG00000040929	ENSMUSP00000126313	mus_musculus	98.9319	ortholog_one2one	ENSG00000080298	ENSP00000482598	homo_sapiens	98.9319	NULL	NULL	100	100.00	1	90029465
ENSMUSG00000031706	ENSMUSP00000005600	mus_musculus	92.8349	ortholog_one2one	ENSG00000132005	ENSP00000254325	homo_sapiens	91.3177	NULL	NULL	100	100.00	1	90029466
ENSMUSG00000018899	ENSMUSP00000104548	mus_musculus	84.4985	ortholog_one2one	ENSG00000125347	ENSP00000245414	homo_sapiens	85.5385	NULL	NULL	100	100.00	1	90029467
ENSMUSG00000051169	ENSMUSP00000108715	mus_musculus	72.6744	ortholog_one2one	ENSG00000156990	ENSP00000373331	homo_sapiens	72.8863	NULL	NULL	100	100.00	1	90029468
ENSMUSG00000073609	ENSMUSP00000108502	mus_musculus	75.4039	ortholog_one2one	ENSG00000180902	ENSP00000315351	homo_sapiens	80.6142	NULL	NULL	100	76.86	1	90029469
ENSMUSG00000029875	ENSMUSP00000031914	mus_musculus	90.5759	ortholog_one2one	ENSG00000177875	ENSP00000320849	homo_sapiens	89.1753	NULL	NULL	75	100.00	1	90029470
ENSMUSG00000046070	ENSMUSP00000060169	mus_musculus	77.9436	ortholog_one2one	ENSG00000099769	ENSP00000215539	homo_sapiens	77.686	NULL	NULL	75	100.00	1	90029471
ENSMUSG00000053007	ENSMUSP00000144851	mus_musculus	97.2441	ortholog_one2one	ENSG00000146592	ENSP00000350359	homo_sapiens	97.2441	NULL	NULL	100	100.00	1	90029472
ENSMUSG00000024608	ENSMUSP00000157948	mus_musculus	100	ortholog_one2one	ENSG00000164587	ENSP00000385425	homo_sapiens	100	NULL	NULL	100	100.00	1	90029473
ENSMUSG00000026827	ENSMUSP00000028167	mus_musculus	93.26	ortholog_one2one	ENSG00000115159	ENSP00000409708	homo_sapiens	93.26	NULL	NULL	100	100.00	1	90029474
ENSMUSG00000041992	ENSMUSP00000105313	mus_musculus	91.8919	ortholog_one2one	ENSG00000136237	ENSP00000499535	homo_sapiens	84.7112	NULL	NULL	50	99.82	1	90029475
ENSMUSG00000026171	ENSMUSP00000027357	mus_musculus	82.8947	ortholog_one2one	ENSG00000163481	ENSP00000295704	homo_sapiens	82.3529	NULL	NULL	100	100.00	1	90029476
ENSMUSG00000028982	ENSMUSP00000101311	mus_musculus	91.5625	ortholog_one2one	ENSG00000171612	ENSP00000306328	homo_sapiens	91.2773	NULL	NULL	100	100.00	1	90029477
ENSMUSG00000032578	ENSMUSP00000082183	mus_musculus	91.0506	ortholog_one2one	ENSG00000114737	ENSP00000294173	homo_sapiens	90.6977	NULL	NULL	100	100.00	1	90029478
ENSMUSG00000060261	ENSMUSP00000049625	mus_musculus	97.0942	ortholog_one2one	ENSG00000263001	ENSP00000460070	homo_sapiens	97.0942	NULL	NULL	100	100.00	1	90029479
ENSMUSG00000047022	ENSMUSP00000117005	mus_musculus	68.7351	ortholog_one2one	ENSG00000151338	ENSP00000506738	homo_sapiens	65.1584	NULL	NULL	100	96.88	1	90029480
ENSMUSG00000034586	ENSMUSP00000102152	mus_musculus	95.6853	ortholog_one2one	ENSG00000167861	ENSP00000413520	homo_sapiens	95.6853	NULL	NULL	100	100.00	1	90029481
ENSMUSG00000047067	ENSMUSP00000057690	mus_musculus	79.7546	ortholog_one2one	ENSG00000188542	ENSP00000385885	homo_sapiens	73.8636	NULL	NULL	100	98.55	1	90029482
ENSMUSG00000010435	ENSMUSP00000010579	mus_musculus	40.1099	ortholog_one2one	ENSG00000153498	ENSP00000283550	homo_sapiens	37.4359	NULL	NULL	100	91.91	0	90029483
ENSMUSG00000035478	ENSMUSP00000089948	mus_musculus	96.1404	ortholog_one2one	ENSG00000071655	ENSP00000412302	homo_sapiens	94.1581	NULL	NULL	100	100.00	1	90029484
ENSMUSG00000038691	ENSMUSP00000063957	mus_musculus	61.2903	ortholog_one2one	ENSG00000170948	ENSP00000471575	homo_sapiens	58.7629	NULL	NULL	25	100.00	1	90029490
ENSMUSG00000024561	ENSMUSP00000153428	mus_musculus	66.3043	ortholog_one2one	ENSG00000141644	ENSP00000269468	homo_sapiens	70.5785	NULL	NULL	100	99.41	1	90029491
ENSMUSG00000024513	ENSMUSP00000073701	mus_musculus	96.3768	ortholog_one2one	ENSG00000134046	ENSP00000256429	homo_sapiens	97.0803	NULL	NULL	100	100.00	1	90029492
ENSMUSG00000037725	ENSMUSP00000039518	mus_musculus	61.5964	ortholog_one2one	ENSG00000136108	ENSP00000258607	homo_sapiens	59.9707	NULL	NULL	50	100.00	1	90029493
ENSMUSG00000048327	ENSMUSP00000056145	mus_musculus	63.8926	ortholog_one2one	ENSG00000169607	ENSP00000305204	homo_sapiens	63.8926	NULL	NULL	100	100.00	1	90029494
ENSMUSG00000093550	ENSMUSP00000134848	mus_musculus	82.2917	ortholog_one2one	ENSG00000214511	ENSP00000512274	homo_sapiens	81.4433	NULL	NULL	100	100.00	1	90029495
ENSMUSG00000052234	ENSMUSP00000050497	mus_musculus	89.2458	ortholog_one2one	ENSG00000121053	ENSP00000225371	homo_sapiens	89.3706	NULL	NULL	100	100.00	1	90029496
ENSMUSG00000004341	ENSMUSP00000004453	mus_musculus	71.9457	ortholog_one2one	ENSG00000198704	ENSP00000354581	homo_sapiens	71.9457	NULL	NULL	75	100.00	1	90029497
ENSMUSG00000025739	ENSMUSP00000131648	mus_musculus	95.5224	ortholog_one2one	ENSG00000127588	ENSP00000248150	homo_sapiens	95.5224	NULL	NULL	100	100.00	1	90029498
ENSMUSG00000034059	ENSMUSP00000088231	mus_musculus	99.2126	ortholog_one2one	ENSG00000166793	ENSP00000300022	homo_sapiens	99.2126	NULL	NULL	100	100.00	1	90029499
ENSMUSG00000019738	ENSMUSP00000019882	mus_musculus	100	ortholog_one2one	ENSG00000105258	ENSP00000221859	homo_sapiens	100	NULL	NULL	100	100.00	1	90029500
ENSMUSG00000020882	ENSMUSP00000017552	mus_musculus	97.3199	ortholog_one2one	ENSG00000067191	ENSP00000377840	homo_sapiens	97.1572	NULL	NULL	100	100.00	1	90029501
ENSMUSG00000057914	ENSMUSP00000110367	mus_musculus	92.635	ortholog_one2one	ENSG00000165995	ENSP00000320025	homo_sapiens	85.7576	NULL	NULL	100	100.00	1	90029502
ENSMUSG00000017412	ENSMUSP00000099821	mus_musculus	96.5021	ortholog_one2one	ENSG00000182389	ENSP00000438949	homo_sapiens	90.1923	NULL	NULL	100	100.00	1	90029503
ENSMUSG00000003352	ENSMUSP00000155514	mus_musculus	99.1736	ortholog_one2one	ENSG00000167535	ENSP00000301050	homo_sapiens	99.1736	NULL	NULL	100	100.00	1	90029504
ENSMUSG00000019301	ENSMUSP00000019445	mus_musculus	63.6628	ortholog_one2one	ENSG00000108786	ENSP00000466799	homo_sapiens	66.7683	NULL	NULL	100	93.53	1	90029505
ENSMUSG00000090266	ENSMUSP00000101978	mus_musculus	67.1937	ortholog_one2one	ENSG00000181038	ENSP00000341543	homo_sapiens	89.4737	NULL	NULL	100	100.00	1	90029508
ENSMUSG00000028391	ENSMUSP00000112719	mus_musculus	83.1063	ortholog_one2one	ENSG00000148225	ENSP00000363308	homo_sapiens	83.1063	NULL	NULL	100	100.00	1	90029509
ENSMUSG00000029607	ENSMUSP00000106345	mus_musculus	71.2589	ortholog_one2one	ENSG00000157999	ENSP00000386502	homo_sapiens	71.7703	NULL	NULL	100	100.00	1	90029510
ENSMUSG00000044786	ENSMUSP00000146830	mus_musculus	85.9935	ortholog_one2one	ENSG00000128016	ENSP00000469647	homo_sapiens	80.9816	NULL	NULL	100	100.00	1	90029511
ENSMUSG00000025733	ENSMUSP00000044639	mus_musculus	84.8387	ortholog_one2one	ENSG00000140983	ENSP00000321971	homo_sapiens	85.1133	NULL	NULL	100	100.00	1	90029512
ENSMUSG00000029208	ENSMUSP00000084480	mus_musculus	89.8617	ortholog_one2one	ENSG00000151806	ENSP00000281543	homo_sapiens	87.4439	NULL	NULL	100	100.00	1	90029513
ENSMUSG00000027879	ENSMUSP00000029476	mus_musculus	100	ortholog_one2one	ENSG00000265808	ENSP00000463393	homo_sapiens	100	NULL	NULL	50	100.00	1	90029514
ENSMUSG00000007613	ENSMUSP00000007757	mus_musculus	96.4215	ortholog_one2one	ENSG00000106799	ENSP00000364133	homo_sapiens	96.4215	NULL	NULL	100	100.00	1	90029515
ENSMUSG00000037989	ENSMUSP00000089212	mus_musculus	79.1234	ortholog_one2one	ENSG00000165238	ENSP00000411181	homo_sapiens	78.9806	NULL	NULL	100	99.32	1	90029516
ENSMUSG00000025529	ENSMUSP00000109036	mus_musculus	94.5342	ortholog_one2one	ENSG00000147180	ENSP00000502839	homo_sapiens	94.2999	NULL	NULL	100	100.00	1	90029517
ENSMUSG00000055632	ENSMUSP00000109160	mus_musculus	80.6274	ortholog_one2one	ENSG00000148357	ENSP00000508292	homo_sapiens	80.9608	NULL	NULL	100	100.00	1	90029518
ENSMUSG00000035173	ENSMUSP00000113457	mus_musculus	82.4427	ortholog_one2one	ENSG00000165813	ENSP00000358293	homo_sapiens	84.1871	NULL	NULL	100	100.00	1	90029519
ENSMUSG00000030689	ENSMUSP00000101950	mus_musculus	93.8525	ortholog_one2one	ENSG00000169592	ENSP00000457016	homo_sapiens	93.8525	NULL	NULL	100	100.00	1	90029520
ENSMUSG00000078622	ENSMUSP00000002043	mus_musculus	97.9296	ortholog_one2one	ENSG00000108588	ENSP00000225726	homo_sapiens	97.9296	NULL	NULL	75	100.00	1	90029523
ENSMUSG00000026017	ENSMUSP00000141169	mus_musculus	74.8911	ortholog_one2one	ENSG00000138380	ENSP00000414644	homo_sapiens	71.1724	NULL	NULL	100	100.00	1	90029524
ENSMUSG00000023267	ENSMUSP00000024035	mus_musculus	85.5102	ortholog_one2one	ENSG00000111886	ENSP00000386029	homo_sapiens	90.1075	NULL	NULL	100	100.00	1	90029525
ENSMUSG00000025795	ENSMUSP00000026902	mus_musculus	93.9655	ortholog_one2one	ENSG00000153179	ENSP00000443021	homo_sapiens	91.5966	NULL	NULL	100	100.00	1	90029526
ENSMUSG00000049811	ENSMUSP00000158891	mus_musculus	55.5789	ortholog_one2one	ENSG00000170264	ENSP00000385158	homo_sapiens	36.8715	NULL	NULL	100	100.00	0	90029527
ENSMUSG00000032350	ENSMUSP00000034905	mus_musculus	94.5055	ortholog_one2one	ENSG00000001084	ENSP00000497574	homo_sapiens	94.5055	NULL	NULL	100	100.00	1	90029528
ENSMUSG00000057134	ENSMUSP00000075107	mus_musculus	88.6719	ortholog_one2one	ENSG00000181915	ENSP00000362888	homo_sapiens	84.0741	NULL	NULL	100	100.00	1	90029529
ENSMUSG00000021125	ENSMUSP00000021550	mus_musculus	84.7458	ortholog_one2one	ENSG00000081181	ENSP00000261783	homo_sapiens	84.7458	NULL	NULL	100	100.00	1	90029530
ENSMUSG00000019987	ENSMUSP00000020161	mus_musculus	86.6873	ortholog_one2one	ENSG00000118520	ENSP00000357066	homo_sapiens	86.9565	NULL	NULL	100	100.00	1	90029531
ENSMUSG00000040706	ENSMUSP00000040853	mus_musculus	82.4022	ortholog_one2one	ENSG00000116771	ENSP00000364986	homo_sapiens	83.8068	NULL	NULL	100	100.00	1	90029532
ENSMUSG00000072494	ENSMUSP00000134894	mus_musculus	89.6057	ortholog_one2one	ENSG00000235194	ENSP00000408288	homo_sapiens	89.6057	NULL	NULL	100	100.00	1	90029533
ENSMUSG00000040896	ENSMUSP00000078169	mus_musculus	99.3893	ortholog_one2one	ENSG00000171385	ENSP00000306923	homo_sapiens	99.3893	NULL	NULL	100	100.00	1	90029534
ENSMUSG00000034057	ENSMUSP00000037477	mus_musculus	81.1947	ortholog_one2one	ENSG00000166268	ENSP00000448753	homo_sapiens	80.6593	NULL	NULL	100	100.00	1	90029535
ENSMUSG00000036098	ENSMUSP00000085329	mus_musculus	89.8067	ortholog_one2one	ENSG00000124920	ENSP00000278836	homo_sapiens	88.7924	NULL	NULL	100	100.00	1	90029536
ENSMUSG00000034987	ENSMUSP00000148117	mus_musculus	82.8979	ortholog_one2one	ENSG00000113749	ENSP00000489742	homo_sapiens	82.7014	NULL	NULL	100	100.00	1	90029537
ENSMUSG00000001016	ENSMUSP00000001042	mus_musculus	100	ortholog_one2one	ENSG00000143621	ENSP00000355011	homo_sapiens	100	NULL	NULL	100	100.00	1	90029538
ENSMUSG00000057315	ENSMUSP00000092138	mus_musculus	92.7711	ortholog_one2one	ENSG00000138639	ENSP00000378611	homo_sapiens	92.6471	NULL	NULL	100	100.00	1	90029539
ENSMUSG00000063506	ENSMUSP00000107587	mus_musculus	82.3362	ortholog_one2one	ENSG00000128805	ENSP00000249601	homo_sapiens	82.808	NULL	NULL	75	100.00	1	90029540
ENSMUSG00000030047	ENSMUSP00000109267	mus_musculus	87.037	ortholog_one2one	ENSG00000163219	ENSP00000386911	homo_sapiens	87.3065	NULL	NULL	75	100.00	1	90029541
ENSMUSG00000022538	ENSMUSP00000112860	mus_musculus	83.5404	ortholog_one2one	ENSG00000041802	ENSP00000265245	homo_sapiens	81.7629	NULL	NULL	100	100.00	1	90029542
ENSMUSG00000027132	ENSMUSP00000028552	mus_musculus	87.6254	ortholog_one2one	ENSG00000134152	ENSP00000256544	homo_sapiens	86.1842	NULL	NULL	100	100.00	1	90029543
ENSMUSG00000105734	ENSMUSP00000147291	mus_musculus	69.4915	ortholog_one2one	ENSG00000283324	ENSP00000490418	homo_sapiens	74.5455	NULL	NULL	100	100.00	1	90029544
ENSMUSG00000046605	ENSMUSP00000068590	mus_musculus	82.0728	ortholog_one2one	ENSG00000175711	ENSP00000319979	homo_sapiens	84.6821	NULL	NULL	75	100.00	1	90029545
ENSMUSG00000012296	ENSMUSP00000153632	mus_musculus	87.2495	ortholog_one2one	ENSG00000137221	ENSP00000361527	homo_sapiens	85.9964	NULL	NULL	100	99.96	1	90029546
ENSMUSG00000034560	ENSMUSP00000039322	mus_musculus	96.7604	ortholog_one2one	ENSG00000136051	ENSP00000328062	homo_sapiens	96.7604	NULL	NULL	100	100.00	1	90029547
ENSMUSG00000026270	ENSMUSP00000027488	mus_musculus	81.8318	ortholog_one2one	ENSG00000142330	ENSP00000375844	homo_sapiens	81.1012	NULL	NULL	75	100.00	1	90029552
ENSMUSG00000046210	ENSMUSP00000056851	mus_musculus	71.7514	ortholog_one2one	ENSG00000182652	ENSP00000492928	homo_sapiens	79.1277	NULL	NULL	50	98.63	1	90029553
ENSMUSG00000020777	ENSMUSP00000072717	mus_musculus	85.174	ortholog_one2one	ENSG00000161533	ENSP00000293217	homo_sapiens	85.303	NULL	NULL	100	100.00	1	90029554
ENSMUSG00000066152	ENSMUSP00000081578	mus_musculus	74.8252	ortholog_one2one	ENSG00000136867	ENSP00000259392	homo_sapiens	74.8252	NULL	NULL	100	100.00	1	90029555
ENSMUSG00000071711	ENSMUSP00000043061	mus_musculus	84.5118	ortholog_one2one	ENSG00000128309	ENSP00000411719	homo_sapiens	79.1798	NULL	NULL	100	100.00	1	90029556
ENSMUSG00000044986	ENSMUSP00000055743	mus_musculus	90.9091	ortholog_one2one	ENSG00000128311	ENSP00000249042	homo_sapiens	90.9091	NULL	NULL	50	100.00	1	90029557
ENSMUSG00000048763	ENSMUSP00000091476	mus_musculus	94.2263	ortholog_one2one	ENSG00000120093	ENSP00000420595	homo_sapiens	94.6636	NULL	NULL	100	100.00	1	90029558
ENSMUSG00000026819	ENSMUSP00000108932	mus_musculus	87.8465	ortholog_one2one	ENSG00000148339	ENSP00000362160	homo_sapiens	80	NULL	NULL	100	100.00	1	90029559
ENSMUSG00000081683	ENSMUSP00000114114	mus_musculus	92.7835	ortholog_one2one	ENSG00000111432	ENSP00000229030	homo_sapiens	92.9432	NULL	NULL	100	100.00	1	90029560
ENSMUSG00000089717	ENSMUSP00000092700	mus_musculus	79.9373	ortholog_one2one	ENSG00000186881	ENSP00000334452	homo_sapiens	79.9373	NULL	NULL	75	100.00	1	90029561
ENSMUSG00000027297	ENSMUSP00000028759	mus_musculus	76.8018	ortholog_one2one	ENSG00000062524	ENSP00000263800	homo_sapiens	78.9352	NULL	NULL	100	100.00	1	90029562
ENSMUSG00000006920	ENSMUSP00000102906	mus_musculus	97.4667	ortholog_one2one	ENSG00000108799	ENSP00000404658	homo_sapiens	97.8581	NULL	NULL	75	100.00	1	90029563
ENSMUSG00000071708	ENSMUSP00000108148	mus_musculus	96.1749	ortholog_one2one	ENSG00000102172	ENSP00000385746	homo_sapiens	96.1749	NULL	NULL	100	100.00	1	90029564
ENSMUSG00000028433	ENSMUSP00000030143	mus_musculus	80.6537	ortholog_one2one	ENSG00000137073	ENSP00000368540	homo_sapiens	81.5907	NULL	NULL	50	100.00	1	90029565
ENSMUSG00000042520	ENSMUSP00000066138	mus_musculus	95.9532	ortholog_one2one	ENSG00000143569	ENSP00000389445	homo_sapiens	98.1601	NULL	NULL	100	100.00	1	90029566
ENSMUSG00000015981	ENSMUSP00000016125	mus_musculus	90.9836	ortholog_one2one	ENSG00000165752	ENSP00000298630	homo_sapiens	91.358	NULL	NULL	100	100.00	1	90029576
ENSMUSG00000029522	ENSMUSP00000031495	mus_musculus	78.7671	ortholog_one2one	ENSG00000170890	ENSP00000312286	homo_sapiens	77.7027	NULL	NULL	100	100.00	1	90029577
ENSMUSG00000034187	ENSMUSP00000099364	mus_musculus	98.1183	ortholog_one2one	ENSG00000073969	ENSP00000381293	homo_sapiens	98.1183	NULL	NULL	75	100.00	1	90029578
ENSMUSG00000052221	ENSMUSP00000069849	mus_musculus	72.0195	ortholog_one2one	ENSG00000165807	ENSP00000298705	homo_sapiens	70.1422	NULL	NULL	100	100.00	1	90029579
ENSMUSG00000038544	ENSMUSP00000092673	mus_musculus	96.1538	ortholog_one2one	ENSG00000148153	ENSP00000363360	homo_sapiens	96.1538	NULL	NULL	100	100.00	1	90029580
ENSMUSG00000021911	ENSMUSP00000022470	mus_musculus	87.9292	ortholog_one2one	ENSG00000227345	ENSP00000484285	homo_sapiens	86.5779	NULL	NULL	75	100.00	1	90029581
ENSMUSG00000001034	ENSMUSP00000078087	mus_musculus	92.928	ortholog_one2one	ENSG00000166484	ENSP00000378968	homo_sapiens	91.7892	NULL	NULL	100	100.00	1	90029582
ENSMUSG00000028736	ENSMUSP00000030508	mus_musculus	97.6143	ortholog_one2one	ENSG00000009709	ENSP00000403389	homo_sapiens	97.2277	NULL	NULL	100	100.00	1	90029583
ENSMUSG00000002496	ENSMUSP00000154338	mus_musculus	91.4823	ortholog_one2one	ENSG00000103197	ENSP00000219476	homo_sapiens	91.5329	NULL	NULL	100	100.00	1	90029584
ENSMUSG00000021027	ENSMUSP00000151498	mus_musculus	92.7474	ortholog_one2one	ENSG00000174373	ENSP00000506280	homo_sapiens	75.9638	NULL	NULL	100	100.00	1	90029585
ENSMUSG00000037110	ENSMUSP00000122039	mus_musculus	91.3996	ortholog_one2one	ENSG00000188559	ENSP00000202677	homo_sapiens	91.3508	NULL	NULL	100	100.00	1	90029586
ENSMUSG00000022426	ENSMUSP00000023061	mus_musculus	97.0297	ortholog_one2one	ENSG00000100221	ENSP00000506752	homo_sapiens	97.0297	NULL	NULL	100	100.00	1	90029587
ENSMUSG00000038695	ENSMUSP00000048415	mus_musculus	94.6809	ortholog_one2one	ENSG00000161677	ENSP00000468956	homo_sapiens	94.6809	NULL	NULL	100	100.00	1	90029588
ENSMUSG00000043587	ENSMUSP00000113210	mus_musculus	89.1667	ortholog_one2one	ENSG00000155893	ENSP00000286353	homo_sapiens	89.1667	NULL	NULL	100	100.00	1	90029589
ENSMUSG00000020898	ENSMUSP00000112063	mus_musculus	68.8944	ortholog_one2one	ENSG00000178971	ENSP00000498499	homo_sapiens	68.6113	NULL	NULL	100	100.00	1	90029590
ENSMUSG00000035770	ENSMUSP00000045480	mus_musculus	96.9512	ortholog_one2one	ENSG00000135720	ENSP00000258198	homo_sapiens	96.9512	NULL	NULL	100	100.00	1	90029591
ENSMUSG00000032435	ENSMUSP00000035366	mus_musculus	94.6463	ortholog_one2one	ENSG00000144635	ENSP00000273130	homo_sapiens	94.6463	NULL	NULL	100	100.00	1	90029592
