gene_id,pearson_r,pearson_p,gene_name,procrustes_contribution,mean_expression,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage,seq_identity,pLI,oe_lof_upper,mis_z,oe_lof,oe_mis
ENSG00000116690,0.3646588454495994,0.03125723241897914,PRG4,0.004428502526092741,0.08853021950357143,62.5356,71.9083,100.0,98.62,67.22194999999999,1.7017e-08,0.743,-0.29631,0.50665,1.0307
ENSG00000116691,0.5190985300362059,0.0013971751666392621,MIIP,0.0008706152844746537,0.09281743077142857,55.6701,55.527,100.0,100.0,55.59855,1.3121e-20,1.737,-0.22352,1.2749,1.04
ENSG00000116698,-0.27680845793825104,0.10744581170146444,SMG7,0.0033327698196325825,0.25575244428571425,91.7439,95.0262,100.0,100.0,93.38505,0.99998,0.219,2.1934,0.12165,0.75205
ENSG00000116701,0.916341768211236,1.140758168307621e-14,NCF2,0.004543327416208985,0.34770549418428576,84.6008,84.7619,100.0,100.0,84.68135000000001,4.0054e-07,0.743,1.0397,0.489,0.82304
ENSG00000116703,-0.10628550919883718,0.5433979063142528,PDC,3.038802652559654e-05,0.0017076733122142857,88.2114,88.9344,100.0,100.0,88.5729,0.00010134,1.418,0.60325,0.75953,0.8488
ENSG00000116704,0.34737013199027034,0.04089468610258534,SLC35D1,0.005332766050303556,0.13065832488614285,83.662,97.0588,75.0,100.0,90.3604,0.00035546,0.784,0.025505,0.44942,0.99475
ENSG00000116711,0.34702954524285545,0.04110624225319577,PLA2G4A,0.0015081652471666197,0.1404550353542857,94.3925,94.5187,100.0,100.0,94.4556,5.9817e-05,0.587,2.3548,0.37552,0.66744
ENSG00000116717,0.4372464596836227,0.008625929076053342,GADD45A,0.0030794687095820135,0.3551006643857143,94.5455,94.5455,75.0,100.0,94.5455,0.044075,1.131,1.4084,0.43878,0.60275
ENSG00000116729,0.38301699232316927,0.023143960180803846,WLS,0.0020338040149544805,0.2704367686351428,96.1183,96.1183,50.0,100.0,96.1183,0.020463,0.545,0.6033,0.30209,0.90592
ENSG00000116731,0.21738870869711333,0.20967910812068893,PRDM2,0.012949156556932354,0.45245562908571435,84.1676,84.6109,100.0,100.0,84.38925,0.99996,0.222,1.0836,0.11814,0.90046
ENSG00000116741,0.8212937118561771,1.4985349124166815e-09,RGS2,0.008834247764352186,0.6115771840857143,96.2085,96.2085,100.0,100.0,96.2085,5.6973e-06,1.417,-0.010265,0.81481,1.0028
ENSG00000116745,0.014562544172218694,0.9338288001510499,RPE65,5.273271707296398e-06,0.0002924789542571428,93.621,93.621,75.0,100.0,93.621,6.4889e-14,1.111,-0.24008,0.78983,1.0409
ENSG00000116747,0.37424349507335897,0.026771748940994104,RO60,0.005883531329945847,0.21434965484714283,89.777,89.777,75.0,100.0,89.777,0.58278,0.429,1.0451,0.20416,0.82733
ENSG00000116748,-0.07876394295382855,0.6528902035152834,AMPD1,8.448994238868296e-05,0.003990883819857143,92.7711,93.0201,100.0,100.0,92.8956,1.9099e-21,1.202,-0.45701,0.90289,1.0623
ENSG00000116750,0.4086226396018987,0.014805467854270863,UCHL5,0.0011340353387925479,0.21783384408571432,96.9512,96.6565,100.0,100.0,96.80385,0.0012557,0.672,1.9373,0.38492,0.58201
ENSG00000116752,0.5401937569449042,0.0008091449802489483,BCAS2,0.0057816973767391994,0.45701596257142857,100.0,100.0,100.0,100.0,100.0,2.7764e-08,1.329,0.51526,0.83605,0.86576
ENSG00000116754,0.6364463805661689,3.959950319712107e-05,SRSF11,0.007642767422175543,0.8074818595714288,94.8347,89.8239,100.0,100.0,92.32929999999999,0.99806,0.233,2.4407,0.073903,0.58381
ENSG00000116761,0.8769834156160097,4.889298131098853e-12,CTH,0.012975688329062856,0.09411938981737142,83.9506,85.4271,100.0,100.0,84.68885,7.482e-08,0.959,0.41217,0.6225,0.92202
ENSG00000116771,0.9098060760996886,3.7553081557861545e-14,AGMAT,0.005252275247035633,0.02131676216442857,83.8068,82.4022,100.0,100.0,83.1045,1.2369e-07,1.539,0.80464,0.93713,0.83722
ENSG00000116774,0.9012837458389047,1.560973047120375e-13,OLFML3,0.0005423464534344671,0.20045636673330575,94.0887,94.0887,100.0,100.0,94.0887,5.6198e-08,1.25,0.1902,0.78632,0.96569
ENSG00000116783,-0.009445643176896126,0.957052410384684,TNNI3K,5.651299603621552e-06,0.0004149292077285714,90.8982,91.0072,100.0,100.0,90.9527,3.0654e-48,1.427,-0.55281,1.1641,1.0698
ENSG00000116786,0.06617981410271534,0.7056382574120588,PLEKHM2,0.006249496169791079,0.22919987188571425,89.107,87.8993,100.0,100.0,88.50315,1.7077e-05,0.541,2.0019,0.3605,0.77108
ENSG00000116791,0.6575574313953836,1.7714776687852437e-05,CRYZ,0.0037531579638354546,0.07579667869,81.155,80.6646,100.0,100.0,80.90979999999999,5.6616e-23,1.928,0.3807,1.5682,0.9193
ENSG00000116793,-0.09452852688772909,0.5891003007516656,PHTF1,0.0025074880561358763,0.15514212280857143,93.5696,93.6925,100.0,100.0,93.63104999999999,9.6863e-26,1.172,1.0198,0.90338,0.85697
ENSG00000116809,0.13742018565514513,0.43115973768962446,ZBTB17,0.000842477015184743,0.09092197867142857,91.9054,92.9471,100.0,100.0,92.42625000000001,0.97933,0.309,3.7316,0.15656,0.54428
ENSG00000116819,-0.05557096424209572,0.7511923017258455,TFAP2E,0.00028105989264899753,0.009041372771585714,93.2127,93.2127,100.0,100.0,93.2127,2.4455e-05,1.158,1.0186,0.66363,0.80983
ENSG00000116824,0.9033348592046544,1.1213520108282934e-13,CD2,0.023853111030831008,0.2601545586807143,51.8519,52.907,100.0,100.0,52.37945,0.47108,0.624,0.06694,0.19833,0.98646
ENSG00000116830,0.5185829704887612,0.0014153347119152037,TTF2,0.0014428970514514365,0.07824438718428571,71.1704,72.6714,100.0,100.0,71.9209,1.0026e-22,0.884,0.80651,0.68982,0.90866
ENSG00000116833,0.8899075041809222,8.651977421714442e-13,NR5A2,0.011290276628992684,0.09818087986888573,84.2884,91.3828,100.0,100.0,87.8356,0.23807,0.449,1.3828,0.23886,0.77072
ENSG00000116852,0.8576669276125933,4.669095996155372e-11,KIF21B,0.003090748558998321,0.08280337754428573,95.7486,95.6897,100.0,100.0,95.71915,1.7695e-06,0.428,2.9596,0.31251,0.74054
ENSG00000116857,0.695549441580797,3.518127887213169e-06,TMEM9,0.0009073417667445768,0.16411664947714286,97.2678,97.2678,100.0,100.0,97.2678,0.0036291,1.168,1.1068,0.55605,0.7025
ENSG00000116863,0.3483423857119228,0.040295604542255004,ADPRS,0.0009246927496071502,0.11082125196285714,91.4601,89.7297,100.0,100.0,90.5949,0.00057514,1.033,0.34841,0.54981,0.93065
ENSG00000116871,0.16020233036420617,0.3579354122287467,MAP7D1,0.0033608665599090468,0.1764343733285714,87.2619,86.643,100.0,100.0,86.95245,0.99199,0.29,1.0007,0.14672,0.87564
ENSG00000116874,0.2803201758992063,0.10287807634951637,WARS2,0.0024587898689247814,0.10382077589428573,86.3889,86.3889,100.0,100.0,86.3889,0.050885,0.666,0.90212,0.31675,0.82518
ENSG00000116882,0.08628567785544136,0.6221151543388064,HAO2,0.004777665689361575,0.023358836484022857,71.2251,70.8215,100.0,100.0,71.0233,5.9977e-10,1.265,-0.069046,0.83316,1.0138
ENSG00000116885,0.7246124775636571,8.573651328550262e-07,OSCP1,0.0002639214468284278,0.03140465239928571,86.8074,86.8074,100.0,100.0,86.8074,7.0317e-10,1.14,1.1191,0.75989,0.78698
ENSG00000116898,0.19094476995560847,0.27186978958417,MRPS15,0.002082905297659799,0.3282281315428571,62.6459,62.4031,100.0,100.0,62.5245,5.0041e-10,1.425,0.35137,0.92638,0.91873
ENSG00000116903,0.11801749495738814,0.49954248290825204,EXOC8,0.0003735304179623553,0.07079811164285715,92.8276,93.9944,100.0,100.0,93.411,0.99902,0.194,2.0422,0.040827,0.71632
ENSG00000116906,0.6374456201233478,3.817165765954737e-05,GNPAT,0.0010350223927452792,0.15650724637142857,81.0294,81.2684,100.0,100.0,81.1489,0.30403,0.417,0.67365,0.23114,0.89889
ENSG00000116918,0.19742797880170654,0.2556159896185646,TSNAX,0.00249579999967379,0.23515101288571427,90.6897,90.6897,100.0,98.59,90.6897,0.48922,0.529,1.3028,0.20453,0.70287
ENSG00000116922,0.4507771917005917,0.00657536288162272,AIRIM,0.0004227922924407703,0.03732588857857143,78.8177,73.7327,100.0,100.0,76.2752,1.4731e-06,1.396,0.27418,0.82467,0.92715
ENSG00000116954,0.5179629245867472,0.0014374489968712707,RRAGC,0.0025363994457126143,0.1695989700285714,98.7469,98.995,100.0,100.0,98.87095,0.97538,0.3,2.4643,0.063299,0.5266
ENSG00000116962,0.8858677182060707,1.520047352563138e-12,NID1,0.005439693285543175,0.3231584010387143,85.1644,85.3012,100.0,100.0,85.2328,7.2197e-12,0.65,0.48221,0.47676,0.95144
ENSG00000116977,-0.18415099415872332,0.28961079349896657,LGALS8,0.002334201397283221,0.21478581578571432,79.4953,79.7468,100.0,100.0,79.62105,3.8769e-06,1.057,-0.028051,0.63854,1.0056
ENSG00000116981,-0.09412028198984705,0.5907171470746633,NT5C1A,3.375093951400273e-05,0.0025763787732857144,94.837,95.6164,100.0,100.0,95.2267,8.335e-05,0.963,0.86639,0.552,0.84498
ENSG00000116983,-0.13447320023285148,0.4411991832100133,HPCAL4,0.00022376808980296392,0.0027738221052757144,99.4764,99.4764,100.0,100.0,99.4764,3.2705e-05,1.679,0.95303,0.93519,0.75445
ENSG00000116984,0.4176148469874399,0.012554634940725144,MTR,0.005098525395678708,0.1805463394857143,91.1462,92.0192,100.0,100.0,91.58269999999999,2.4301e-12,0.627,2.0433,0.46453,0.77894
ENSG00000116990,0.44611183600319837,0.007229245923781835,MYCL,0.00017688748692284054,0.023679341917091427,89.8352,88.8587,100.0,100.0,89.34694999999999,0.11551,0.665,1.0546,0.29068,0.79244
ENSG00000116991,0.3050453896850928,0.0747696568758743,SIPA1L2,0.00639381642312258,0.21415409487285714,91.3473,91.3473,100.0,100.0,91.3473,0.99215,0.287,1.4614,0.18367,0.87044
ENSG00000117000,0.39447367524791666,0.019028469529434645,RLF,0.010529121428040272,0.3385738588024286,82.8631,87.7212,75.0,100.0,85.29214999999999,1.0,0.04,3.462,0.0,0.68766
ENSG00000117009,0.6143334523265997,8.645601454946984e-05,KMO,0.00662168316433073,0.0853876498161143,77.7778,78.9144,100.0,100.0,78.3461,4.7825e-05,0.698,1.8253,0.4306,0.68349
ENSG00000117013,0.2994081417572725,0.08058033007818184,KCNQ4,4.121481258291851e-05,0.005552663972428572,96.8345,96.6954,100.0,100.0,96.76495,0.46799,0.41,2.1733,0.21825,0.69876
ENSG00000117016,-0.07485816816747036,0.6690998691860566,RIMS3,0.00011767679657155365,0.005181484696928572,96.7533,97.0684,100.0,100.0,96.91085,0.00014932,1.06,0.97406,0.58744,0.80659
ENSG00000117020,0.5267970140672138,0.0011493440912510257,AKT3,0.018807722333553514,0.38115216682857145,99.5825,99.5825,100.0,100.0,99.5825,0.99958,0.178,3.946,0.037422,0.30108
ENSG00000117036,0.5486549780625148,0.0006433578249509823,ETV3,0.0021352505239369273,0.1583769183,85.9375,85.77,100.0,100.0,85.85374999999999,0.97596,0.299,2.2975,0.063039,0.62439
ENSG00000117054,0.5573483079096485,0.0005050907378863716,ACADM,0.008016232626819013,0.3028215340285714,87.6485,87.6485,100.0,100.0,87.6485,2.0548e-12,1.153,0.54287,0.80057,0.89884
ENSG00000117069,-0.0363092690671579,0.8359509938432482,ST6GALNAC5,0.0001504598036188129,0.015265396360857143,90.7738,91.0448,100.0,100.0,90.9093,0.16967,0.612,0.54106,0.26755,0.89415
ENSG00000117090,0.6497856969499333,2.399066128095074e-05,SLAMF1,0.0024646512536316773,0.04414990258470144,61.4925,60.0583,100.0,100.0,60.775400000000005,0.0070368,0.799,0.66132,0.40502,0.86524
ENSG00000117091,0.8069413204853897,4.7816520959174445e-09,CD48,0.013065103001314747,0.43354359559614286,46.5021,47.0833,100.0,100.0,46.792699999999996,1.7302e-05,1.489,0.036484,0.83259,0.99086
ENSG00000117114,0.35840861639656896,0.03450037982266719,ADGRL2,0.008493110710798819,0.10252435647307143,95.5071,94.351,100.0,100.0,94.92904999999999,1.0,0.113,1.2236,0.043796,0.87349
ENSG00000117115,-0.10344339202536941,0.5542900228870193,PADI2,0.0014231439148580558,0.08493732234990001,93.2331,92.1248,100.0,100.0,92.67894999999999,4.9471e-11,0.891,0.48982,0.62389,0.93217
ENSG00000117118,0.37115870937376017,0.028153526324917362,SDHB,0.009707539961269952,0.6411115387142857,91.7857,91.1348,75.0,100.0,91.46025,0.00024397,0.825,-0.10185,0.47277,1.0231
ENSG00000117122,0.7292781201763479,6.723011819486057e-07,MFAP2,0.0004055239964242759,0.10018417441334286,90.1639,90.1639,75.0,100.0,90.1639,4.2671e-06,1.228,1.0294,0.72403,0.72579
ENSG00000117133,0.6193148358992331,7.28860323054236e-05,RPF1,0.0019105375900451732,0.2049120025857143,95.1289,95.1289,100.0,100.0,95.1289,2.3931e-08,1.192,0.19546,0.7628,0.96058
ENSG00000117139,0.8252314417683836,1.070453918323997e-09,KDM5B,0.0025211655904059877,0.3024615744285714,94.2357,94.2357,100.0,100.0,94.2357,7.9102e-15,0.572,1.7784,0.43906,0.828
ENSG00000117143,0.7062187203381728,2.1364909788868286e-06,UAP1,0.004330519836498083,0.5211002637428571,93.4866,93.4866,100.0,100.0,93.4866,0.023389,0.538,1.0245,0.29798,0.82573
ENSG00000117151,0.3993472465389373,0.017473022052589843,CTBS,0.002020857079824756,0.12161514580857144,78.961,83.0601,100.0,100.0,81.01055,1.0768e-07,1.179,0.65932,0.7413,0.87094
ENSG00000117152,0.8702836343020384,1.1135940650836673e-11,RGS4,0.0003317901460711256,0.030727955692414283,96.0976,96.0976,100.0,100.0,96.0976,5.1409e-08,1.44,0.11961,0.891,0.97298
ENSG00000117153,-0.08022403777189129,0.646869963749519,KLHL12,0.0007541437389838733,0.07220457344285713,99.2958,99.2958,100.0,100.0,99.2958,0.030342,0.524,2.8333,0.29025,0.56181
ENSG00000117154,-0.10066948504106532,0.5650179516524381,IGSF21,0.0010888864915116162,0.012335339556651429,94.2184,94.0171,100.0,100.0,94.11775,0.20912,0.525,0.32372,0.24948,0.94843
ENSG00000117155,0.07381454662369535,0.6734564811234738,SSX2IP,0.001207967492831022,0.06234389423714285,87.6221,87.4797,100.0,100.0,87.5509,2.307e-09,0.794,0.37198,0.54675,0.94059
ENSG00000117174,0.6423114725228689,3.1861554800894996e-05,ZNHIT6,0.002148150027262557,0.1451718537857143,71.0638,72.6087,100.0,100.0,71.83625,7.5337e-12,1.161,0.29627,0.7989,0.94685
ENSG00000117215,0.6927981902434923,3.987326028253714e-06,PLA2G2D,0.00037563043644529766,0.005410861590691428,71.0345,71.5278,100.0,100.0,71.28115,1.8079e-05,1.786,-0.40604,1.0473,1.125
ENSG00000117222,0.22479121927382745,0.19419293142296878,RBBP5,0.0019986358281591497,0.11141600467142856,99.0706,99.0706,100.0,100.0,99.0706,0.99981,0.189,3.5907,0.060144,0.4082
ENSG00000117245,0.048980482404632236,0.77992531871865,KIF17,0.000584879892820359,0.00732552680007143,80.4475,79.6724,100.0,100.0,80.05995,3.7556e-18,1.053,0.28603,0.78398,0.96773
ENSG00000117266,0.5264451087346429,0.0011597650350804254,CDK18,0.0009970262827906282,0.043000968746447134,86.9198,91.3525,100.0,100.0,89.13615,6.9526e-11,1.11,0.47883,0.75667,0.92305
ENSG00000117280,-0.04839456857532626,0.7824943242818159,RAB29,0.0025134806304004157,0.10227744234957142,93.5961,93.1373,100.0,100.0,93.36670000000001,0.18152,0.719,1.3099,0.2781,0.65722
ENSG00000117281,0.8930648296886132,5.484444851835961e-13,CD160,0.002509114483648642,0.05556222723429429,66.2983,64.8649,100.0,100.0,65.58160000000001,6.8425e-05,1.513,0.42425,0.81615,0.87795
ENSG00000117298,0.2672316644554563,0.12068032541496848,ECE1,0.010156803071326638,0.45313712613571433,93.7662,95.8831,100.0,100.0,94.82464999999999,0.95987,0.321,2.3066,0.17113,0.69508
ENSG00000117305,0.4184213079909065,0.01236771413929747,HMGCL,0.007531491307090124,0.24575929889999998,88.0,88.0,100.0,100.0,88.0,2.5638e-06,1.112,0.46042,0.67195,0.9018
ENSG00000117308,0.5365705973179224,0.0008909882141231986,GALE,0.0011251114810025336,0.07140095203142857,93.1034,93.3718,100.0,100.0,93.23759999999999,1.4757e-10,1.388,-0.32246,0.91436,1.0635
ENSG00000117318,0.8857245431809204,1.5501082152674258e-12,ID3,0.014924332820714776,0.6467142403971429,96.6387,96.6387,100.0,100.0,96.6387,0.72177,0.709,-1.0217,0.0,1.348
ENSG00000117322,0.9932139014680378,2.0255960610170466e-32,CR2,0.0036889127892797526,0.020606002682835717,62.8205,48.7216,50.0,97.29,55.77105,4.7399e-19,0.879,0.79301,0.67094,0.90863
ENSG00000117335,-0.05154351759091397,0.7687146553202864,CD46,0.008910844109153436,0.31721442816885714,46.4191,47.9452,100.0,98.44,47.18215,4.7013e-07,0.896,0.62401,0.57297,0.88134
ENSG00000117360,0.27665145605152175,0.10765354445302128,PRPF3,0.002709422617115485,0.15134120317142857,99.5608,99.5608,100.0,100.0,99.5608,1.0,0.068,3.8479,0.0,0.43524
ENSG00000117362,0.22323274968930062,0.19738474209143142,APH1A,0.0018370872748409736,0.30362205121428576,99.2453,99.2453,100.0,100.0,99.2453,0.79479,0.45,2.0322,0.14293,0.54482
ENSG00000117385,0.45866378384945206,0.005585065470733302,P3H1,0.0008906555106925162,0.05874581056762143,88.0435,87.6861,100.0,100.0,87.8648,2.2869e-20,1.226,0.75493,0.91241,0.90044
ENSG00000117394,0.7794076118506239,3.4571671344277194e-08,SLC2A1,0.004604155719499751,0.23111230987857145,97.1545,97.1545,100.0,100.0,97.1545,0.9941,0.241,2.9256,0.050848,0.52735
ENSG00000117395,0.07838647401813556,0.6544501102698481,EBNA1BP2,0.00839320270651924,0.3104108369285714,84.9673,84.9673,100.0,100.0,84.9673,1.3668e-09,1.089,0.26613,0.72613,0.94843
ENSG00000117399,0.3487920318027836,0.04002095245131262,CDC20,0.0005752106744559069,0.04466521261071429,94.7896,94.7896,100.0,100.0,94.7896,3.0001e-07,0.838,1.8304,0.54394,0.70097
ENSG00000117400,0.9947591185072436,2.8834254827745947e-34,MPL,2.5779219834457243e-05,0.026015009288078574,81.1024,81.3586,100.0,100.0,81.2305,4.0719e-09,0.763,0.39478,0.52508,0.93896
ENSG00000117407,0.09690877870228436,0.5797123952673595,ARTN,1.562486460050029e-05,0.009125877235171428,77.2727,75.8929,100.0,100.0,76.58279999999999,0.35793,1.025,1.2174,0.21723,0.62998
ENSG00000117408,0.5489287543522461,0.0006385379183072902,IPO13,0.0003627108611462036,0.049495892164285724,99.1693,99.1693,100.0,100.0,99.1693,0.99998,0.198,3.4891,0.094362,0.57756
ENSG00000117410,0.7613052909463227,1.0962571296695413e-07,ATP6V0B,0.00735380718082104,0.8393120972857142,96.0976,96.0976,100.0,100.0,96.0976,0.96895,0.278,1.8134,0.0,0.53135
ENSG00000117411,0.408058768509643,0.014957232060068387,B4GALT2,0.0005972501235673189,0.0378633252125,91.9355,92.6829,100.0,100.0,92.3092,0.19829,0.592,1.884,0.25874,0.68498
ENSG00000117419,0.7397751716020848,3.8188722819557503e-07,ERI3,0.0019387171107605888,0.23131424970000003,97.9229,97.9229,100.0,100.0,97.9229,0.003965,0.745,2.2027,0.39639,0.54635
ENSG00000117425,0.30466750596223324,0.0751486601157451,PTCH2,0.000729071483401376,0.030914783648599994,89.3599,90.9475,100.0,100.0,90.1537,3.4086e-16,0.85,0.78477,0.63549,0.91631
ENSG00000117448,0.4990524757180396,0.0022751045685036513,AKR1A1,0.01755588647909759,0.8986793313714286,93.2308,93.2308,100.0,100.0,93.2308,6.6621e-07,1.121,-0.021182,0.69167,1.0043
ENSG00000117450,0.6503947921811566,2.3434388256548073e-05,PRDX1,0.022812801545263117,1.367408308142857,95.4774,95.4774,100.0,100.0,95.4774,7.6959e-10,1.905,0.19986,1.3974,0.9461
ENSG00000117461,0.7579226127148152,1.3450375357683304e-07,PIK3R3,0.003356298762907533,0.04099821062,95.8785,95.8785,75.0,100.0,95.8785,3.3583e-10,1.004,0.044445,0.68427,0.99209
ENSG00000117472,0.8359946451871703,4.0834358168573855e-10,TSPAN1,0.00023277072038637456,0.1987305587984572,73.444,73.75,100.0,100.0,73.59700000000001,7.3518e-06,1.37,0.544,0.78695,0.86599
ENSG00000117475,0.4295598778003117,0.010016945641277081,BLZF1,0.0016365626541431078,0.12745176102857142,83.0,82.3821,100.0,100.0,82.69104999999999,5.0879e-07,1.007,0.41448,0.63346,0.92047
ENSG00000117477,-0.029107747620138822,0.868168941273403,CCDC181,0.00013969654829436596,0.03161121528045714,75.2456,75.2456,100.0,100.0,75.2456,1.9512e-10,1.042,0.66178,0.71011,0.88332
ENSG00000117479,0.10192379865721346,0.5601551845571077,SLC19A2,0.004391963454627134,0.17591403662428567,90.5433,90.3614,100.0,100.0,90.45235,0.00043398,0.764,0.19204,0.43788,0.96723
ENSG00000117480,0.4777659285237148,0.003701378811671839,FAAH,0.005158885887287184,0.06618148172499999,83.247,83.247,100.0,100.0,83.247,4.4449e-11,1.054,0.63763,0.72544,0.89767
ENSG00000117500,0.12112328311119105,0.48824088750863465,TMED5,0.0036500345316148076,0.5158372628571429,89.9563,89.9563,100.0,100.0,89.9563,5.2721e-09,1.741,0.66627,1.1162,0.82926
ENSG00000117501,,,MROH9,0.0001863861481395258,0.004922479778871429,57.6074,55.6678,100.0,99.28,56.6376,5.0853e-16,0.98,0.010882,0.72273,0.99851
ENSG00000117505,0.6250537731823179,5.965317370026946e-05,DR1,0.0016837035175178592,0.19116297497142853,99.4318,99.4318,50.0,100.0,99.4318,0.92117,0.368,2.2338,0.0,0.32973
ENSG00000117519,0.8393731242367557,2.9745848998253653e-10,CNN3,0.009745682483188689,0.4367122186571428,97.8723,97.5758,100.0,100.0,97.72405,0.59852,0.489,2.2421,0.18929,0.52912
ENSG00000117523,0.5772196090235173,0.00028315731360779124,PRRC2C,0.011252750099074789,0.9046479344285714,85.6798,87.2453,100.0,99.79,86.46255,1.0,0.121,2.4949,0.071353,0.81366
ENSG00000117525,0.7383041307690135,4.140478888337158e-07,F3,0.0007755705107294562,0.21622532183071433,52.8814,53.0612,100.0,100.0,52.9713,0.018872,0.804,0.6141,0.38221,0.86144
ENSG00000117528,0.8549775111575023,6.226597037584818e-11,ABCD3,0.014395847927324887,0.2444693587857143,95.4476,95.4476,100.0,100.0,95.4476,0.0078364,0.435,2.5441,0.27812,0.62575
ENSG00000117533,0.32355914931845287,0.05795453620213923,VAMP4,0.0011045150075795094,0.09882891715714287,97.1631,97.1631,100.0,100.0,97.1631,0.14407,0.77,0.68012,0.298,0.7766
ENSG00000117543,0.46030675210921407,0.005395760522475788,DPH5,0.0009603679110440183,0.09531815841428572,90.8772,92.1708,100.0,100.0,91.524,8.1083e-07,1.269,0.48136,0.76723,0.88845
