human_ensembl_id,gene_name,mouse_ensembl_id,orthology_type,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage
ENSG00000176893,OR51G2,ENSMUSG00000043354,ortholog_one2one,90.7643,91.3462,75.0,100.0
ENSG00000176895,OR51A7,ENSMUSG00000073962,ortholog_one2one,85.5769,85.5769,100.0,100.0
ENSG00000184194,GPR173,ENSMUSG00000056679,ortholog_one2one,99.4638,99.4638,50.0,100.0
ENSG00000172987,HPSE2,ENSMUSG00000074852,ortholog_one2one,97.4662,97.4662,100.0,100.0
ENSG00000180974,OR52E4,ENSMUSG00000073914,ortholog_one2one,85.5769,85.5769,50.0,100.0
ENSG00000184933,OR6A2,ENSMUSG00000070417,ortholog_one2one,89.9083,89.9083,100.0,100.0
ENSG00000156504,PABIR2,ENSMUSG00000036022,ortholog_one2one,79.7753,83.2031,100.0,100.0
ENSG00000197428,OR51D1,ENSMUSG00000073967,ortholog_one2one,88.2716,88.8199,100.0,100.0
ENSG00000180785,OR51E1,ENSMUSG00000070423,ortholog_one2one,93.0818,93.3754,100.0,100.0
ENSG00000101104,PABPC1L,ENSMUSG00000054582,ortholog_one2one,76.252,77.7595,100.0,100.0
ENSG00000023839,ABCC2,ENSMUSG00000025194,ortholog_one2one,77.4757,77.5761,75.0,100.0
ENSG00000177558,FAM187B,ENSMUSG00000046826,ortholog_one2one,47.4255,46.7914,100.0,100.0
ENSG00000187068,C3orf70,ENSMUSG00000043391,ortholog_one2one,92.8,93.5484,100.0,100.0
ENSG00000222783,RN7SKP212,ENSMUSG00002076554,ortholog_one2one,49.3902,54.5455,,0.0
ENSG00000167332,OR51E2,ENSMUSG00000043366,ortholog_one2one,92.8125,92.8125,100.0,100.0
ENSG00000163347,CLDN1,ENSMUSG00000022512,ortholog_one2one,90.5213,90.5213,100.0,100.0
ENSG00000179119,SPTY2D1,ENSMUSG00000049516,ortholog_one2one,80.438,80.7918,100.0,100.0
ENSG00000187105,HEATR4,ENSMUSG00000090843,ortholog_one2one,59.2593,63.6649,100.0,95.85
ENSG00000174963,ZIC4,ENSMUSG00000036972,ortholog_one2one,87.4251,87.4251,75.0,100.0
ENSG00000205126,ACCSL,ENSMUSG00000075023,ortholog_one2one,55.8099,54.6552,100.0,99.42
ENSG00000273111,LYPD4,ENSMUSG00000062732,ortholog_one2one,69.5122,69.5122,50.0,100.0
ENSG00000142025,DMRTC2,ENSMUSG00000011349,ortholog_one2one,81.4714,80.8108,50.0,100.0
ENSG00000204272,NBDY,ENSMUSG00000086316,ortholog_one2one,92.6471,92.6471,50.0,100.0
ENSG00000052850,ALX4,ENSMUSG00000040310,ortholog_one2one,90.2676,92.9825,100.0,100.0
ENSG00000171657,GPR82,ENSMUSG00000047678,ortholog_one2one,80.3571,82.3171,100.0,100.0
ENSG00000124743,KLHL31,ENSMUSG00000044938,ortholog_one2one,92.1136,92.1136,100.0,100.0
ENSG00000212464,SNORA12,ENSMUSG00000077391,ortholog_one2one,76.8708,77.3973,,100.0
ENSG00000149968,MMP3,ENSMUSG00000043613,ortholog_one2one,77.1488,77.1488,100.0,100.0
ENSG00000107593,PKD2L1,ENSMUSG00000037578,ortholog_one2one,82.236,87.1053,100.0,100.0
ENSG00000158352,SHROOM4,ENSMUSG00000068270,ortholog_one2one,77.8969,78.8475,100.0,100.0
ENSG00000178033,CALHM5,ENSMUSG00000049872,ortholog_one2one,83.4951,83.4951,75.0,100.0
ENSG00000164451,CALHM4,ENSMUSG00000039508,ortholog_one2one,77.3885,77.1429,75.0,100.0
ENSG00000268041,ERFL,ENSMUSG00000108367,ortholog_one2one,92.9379,93.4659,100.0,100.0
ENSG00000105369,CD79A,ENSMUSG00000003379,ortholog_one2one,69.469,71.3636,100.0,100.0
ENSG00000088836,SLC4A11,ENSMUSG00000074796,ortholog_one2one,84.0,85.2668,100.0,100.0
ENSG00000111832,RWDD1,ENSMUSG00000019782,ortholog_one2one,96.2963,96.2963,50.0,100.0
ENSG00000111335,OAS2,ENSMUSG00000032690,ortholog_one2one,62.0087,56.7244,100.0,95.05
ENSG00000202601,MIR582,ENSMUSG00000076946,ortholog_one2one,77.551,93.8272,,100.0
ENSG00000105392,CRX,ENSMUSG00000041578,ortholog_one2one,96.6555,96.6555,100.0,100.0
ENSG00000262406,MMP12,ENSMUSG00000049723,ortholog_one2one,61.7021,61.3108,100.0,100.0
ENSG00000165655,ZNF503,ENSMUSG00000039081,ortholog_one2one,96.4396,95.5521,100.0,100.0
ENSG00000158571,PFKFB1,ENSMUSG00000025271,ortholog_one2one,95.5414,95.5414,75.0,100.0
ENSG00000148655,LRMDA,ENSMUSG00000063458,ortholog_one2one,88.4956,87.3362,100.0,100.0
ENSG00000019505,SYT13,ENSMUSG00000027220,ortholog_one2one,89.9061,89.9061,100.0,100.0
ENSG00000120708,TGFBI,ENSMUSG00000035493,ortholog_one2one,90.6296,90.6296,100.0,100.0
ENSG00000177595,PIDD1,ENSMUSG00000025507,ortholog_one2one,81.2088,80.765,100.0,100.0
ENSG00000086544,ITPKC,ENSMUSG00000003752,ortholog_one2one,74.9634,75.5162,100.0,100.0
ENSG00000111834,RSPH4A,ENSMUSG00000039552,ortholog_one2one,73.4637,73.4637,25.0,100.0
ENSG00000201954,RNU6-673P,ENSMUSG00000119171,ortholog_one2one,80.7692,78.5047,,0.0
ENSG00000181915,ADO,ENSMUSG00000057134,ortholog_one2one,84.0741,88.6719,100.0,100.0
ENSG00000145020,AMT,ENSMUSG00000032607,ortholog_one2one,88.8337,88.8337,100.0,100.0
ENSG00000283545,U6,ENSMUSG00000084737,ortholog_one2one,94.2857,61.1111,,0.0
ENSG00000107854,TNKS2,ENSMUSG00000024811,ortholog_one2one,97.2556,96.1017,100.0,100.0
ENSG00000253090,SNORA73,ENSMUSG00002076604,ortholog_one2one,53.913,31.9588,,0.0
ENSG00000204498,NFKBIL1,ENSMUSG00000042419,ortholog_one2one,91.8635,91.8635,100.0,100.0
ENSG00000111237,VPS29,ENSMUSG00000029462,ortholog_one2one,98.9011,96.7742,100.0,100.0
ENSG00000105613,MAST1,ENSMUSG00000053693,ortholog_one2one,94.3949,94.3949,100.0,100.0
ENSG00000151164,RAD9B,ENSMUSG00000038569,ortholog_one2one,62.1103,64.268,100.0,100.0
ENSG00000174721,FGFBP3,ENSMUSG00000047632,ortholog_one2one,57.7519,59.6,100.0,100.0
ENSG00000151553,FHIP2A,ENSMUSG00000033478,ortholog_one2one,92.8105,92.9319,100.0,100.0
ENSG00000169976,SF3B5,ENSMUSG00000078348,ortholog_one2one,98.8372,98.8372,100.0,100.0
ENSG00000048649,RSF1,ENSMUSG00000035623,ortholog_one2one,83.6225,83.6225,75.0,100.0
ENSG00000083097,DOP1A,ENSMUSG00000034973,ortholog_one2one,93.2657,93.3794,100.0,100.0
ENSG00000184497,TMEM255B,ENSMUSG00000038457,ortholog_one2one,77.6074,77.1341,100.0,100.0
ENSG00000271824,SMIM32,ENSMUSG00000110086,ortholog_one2one,93.2039,93.2039,100.0,100.0
ENSG00000131944,FAAP24,ENSMUSG00000030493,ortholog_one2one,81.3953,79.1855,100.0,100.0
ENSG00000108018,SORCS1,ENSMUSG00000043531,ortholog_one2one,90.9247,89.094,100.0,98.82
ENSG00000101109,STK4,ENSMUSG00000018209,ortholog_one2one,97.3306,97.3306,100.0,100.0
ENSG00000183378,OVCH2,ENSMUSG00000048236,ortholog_one2one,77.1681,71.5928,100.0,100.0
ENSG00000105650,PDE4C,ENSMUSG00000031842,ortholog_one2one,69.4118,66.3854,100.0,99.34
ENSG00000164509,IL31RA,ENSMUSG00000050377,ortholog_one2one,56.5445,60.3352,100.0,100.0
ENSG00000171014,OR4D5,ENSMUSG00000045812,ortholog_one2one,89.3082,90.4459,100.0,100.0
ENSG00000150261,OR8K1,ENSMUSG00000075197,ortholog_one2one,79.9373,80.6962,75.0,100.0
ENSG00000172154,OR8I2,ENSMUSG00000075166,ortholog_one2one,85.1613,85.1613,25.0,100.0
ENSG00000172459,OR5AR1,ENSMUSG00000075208,ortholog_one2one,92.5806,92.5806,75.0,100.0
ENSG00000148426,PROSER2,ENSMUSG00000045319,ortholog_one2one,61.6092,56.9002,100.0,100.0
ENSG00000134884,ARGLU1,ENSMUSG00000040459,ortholog_one2one,98.1685,98.893,100.0,100.0
ENSG00000186298,PPP1CC,ENSMUSG00000004455,ortholog_one2one,99.6904,99.6904,100.0,100.0
ENSG00000251957,RNU6-1095P,ENSMUSG00000064673,ortholog_one2one,73.1481,73.8318,,0.0
ENSG00000107562,CXCL12,ENSMUSG00000061353,ortholog_one2one,93.2584,69.7479,100.0,100.0
ENSG00000139517,LNX2,ENSMUSG00000016520,ortholog_one2one,89.5652,89.9563,100.0,100.0
ENSG00000100105,PATZ1,ENSMUSG00000020453,ortholog_one2one,98.9811,98.9811,75.0,100.0
ENSG00000178645,C10orf53,ENSMUSG00000072473,ortholog_one2one,77.4194,77.4194,75.0,100.0
ENSG00000186513,OR9Q2,ENSMUSG00000044040,ortholog_one2one,85.6688,85.6688,75.0,99.94
ENSG00000283551,SNORD98,ENSMUSG00000080469,ortholog_one2one,95.5224,98.4615,,100.0
ENSG00000181785,OR5AS1,ENSMUSG00000075158,ortholog_one2one,78.0864,81.0897,50.0,100.0
ENSG00000107859,PITX3,ENSMUSG00000025229,ortholog_one2one,98.3444,98.3444,100.0,100.0
ENSG00000188613,NANOS1,ENSMUSG00000072437,ortholog_one2one,76.3699,83.5206,100.0,100.0
ENSG00000222588,,ENSMUSG00002075125,ortholog_one2one,75.1938,81.5126,,100.0
ENSG00000176900,OR51T1,ENSMUSG00000045824,ortholog_one2one,78.2875,73.9884,100.0,100.0
ENSG00000221931,OR6X1,ENSMUSG00000051095,ortholog_one2one,85.2564,85.2564,100.0,100.0
ENSG00000100348,TXN2,ENSMUSG00000005354,ortholog_one2one,88.5542,88.5542,100.0,100.0
ENSG00000280090,OR8B4,ENSMUSG00000066747,ortholog_one2one,86.0841,86.0841,100.0,100.0
ENSG00000169609,C15orf40,ENSMUSG00000025102,ortholog_one2one,69.9346,84.9206,100.0,100.0
ENSG00000132801,ZSWIM3,ENSMUSG00000045822,ortholog_one2one,80.1724,80.2878,100.0,100.0
ENSG00000089116,LHX5,ENSMUSG00000029595,ortholog_one2one,98.7562,98.7562,100.0,100.0
ENSG00000181371,OR5M8,ENSMUSG00000043267,ortholog_one2one,84.5659,78.2738,100.0,100.0
ENSG00000125966,MMP24,ENSMUSG00000027612,ortholog_one2one,91.1628,95.1456,100.0,99.69
ENSG00000126226,PCID2,ENSMUSG00000038542,ortholog_one2one,97.2431,97.2431,100.0,100.0
ENSG00000165182,CXorf58,ENSMUSG00000118554,ortholog_one2one,55.1205,49.7283,50.0,100.0
ENSG00000079393,DUSP13B,ENSMUSG00000021768,ortholog_one2one,70.0599,74.0506,100.0,100.0
ENSG00000204296,TSBP1,ENSMUSG00000057246,ortholog_one2one,16.5775,23.6641,100.0,80.03
ENSG00000139645,ANKRD52,ENSMUSG00000014498,ortholog_one2one,99.0706,99.0706,100.0,100.0
ENSG00000234465,PINLYP,ENSMUSG00000011632,ortholog_one2one,54.902,52.8302,100.0,100.0
ENSG00000198283,OR5B21,ENSMUSG00000046272,ortholog_one2one,86.0841,83.3856,50.0,100.0
ENSG00000185231,MC2R,ENSMUSG00000045569,ortholog_one2one,88.5522,88.8513,50.0,100.0
ENSG00000165376,CLDN2,ENSMUSG00000047230,ortholog_one2one,91.3043,91.3043,75.0,100.0
ENSG00000167359,OR51I1,ENSMUSG00000066262,ortholog_one2one,87.8981,87.8981,100.0,100.0
ENSG00000080839,RBL1,ENSMUSG00000027641,ortholog_one2one,90.3558,90.7808,100.0,100.0
ENSG00000181616,OR52H1,ENSMUSG00000042909,ortholog_one2one,88.8535,88.2911,100.0,100.0
ENSG00000166949,SMAD3,ENSMUSG00000032402,ortholog_one2one,100.0,100.0,100.0,100.0
ENSG00000128789,PSMG2,ENSMUSG00000024537,ortholog_one2one,87.8788,87.8788,100.0,100.0
ENSG00000078589,P2RY10,ENSMUSG00000050921,ortholog_one2one,83.1858,85.9756,100.0,100.0
ENSG00000186714,CCDC73,ENSMUSG00000045106,ortholog_one2one,60.6117,61.3508,100.0,100.0
ENSG00000293543,DUSP13A,ENSMUSG00000121906,ortholog_one2one,86.1702,86.1702,100.0,100.0
ENSG00000186838,SELENOV,ENSMUSG00000046750,ortholog_one2one,41.6185,43.9024,100.0,100.0
ENSG00000181191,PJA1,ENSMUSG00000034403,ortholog_one2one,77.381,78.7197,100.0,99.41
ENSG00000130748,TMEM160,ENSMUSG00000019158,ortholog_one2one,94.1489,94.1489,100.0,100.0
ENSG00000130749,ZC3H4,ENSMUSG00000059273,ortholog_one2one,91.5579,91.4877,100.0,100.0
ENSG00000165186,PTCHD1,ENSMUSG00000041552,ortholog_one2one,98.0856,98.0856,100.0,100.0
ENSG00000110944,IL23A,ENSMUSG00000025383,ortholog_one2one,74.6032,71.9388,100.0,100.0
ENSG00000172464,OR5AP2,ENSMUSG00000046975,ortholog_one2one,85.7595,85.489,100.0,0.0
ENSG00000166884,OR4D6,ENSMUSG00000067524,ortholog_one2one,88.2166,88.2166,75.0,100.0
ENSG00000164061,BSN,ENSMUSG00000032589,ortholog_one2one,89.0474,88.6859,100.0,100.0
ENSG00000170638,TRABD,ENSMUSG00000015363,ortholog_one2one,92.8191,92.8191,100.0,100.0
ENSG00000102048,ASB9,ENSMUSG00000031384,ortholog_one2one,73.4694,74.4828,100.0,100.0
ENSG00000137727,ARHGAP20,ENSMUSG00000053199,ortholog_one2one,78.5894,79.1878,100.0,100.0
ENSG00000183559,C10orf120,ENSMUSG00000013668,ortholog_one2one,48.9552,49.848,100.0,100.0
ENSG00000111711,GOLT1B,ENSMUSG00000030245,ortholog_one2one,98.5507,98.5507,100.0,100.0
ENSG00000099341,PSMD8,ENSMUSG00000030591,ortholog_one2one,90.2857,89.5184,100.0,100.0
ENSG00000176020,AMIGO3,ENSMUSG00000032593,ortholog_one2one,76.3889,75.7874,100.0,100.0
ENSG00000238942,SNORD2,ENSMUSG00000088524,ortholog_one2one,98.5507,98.5507,,100.0
ENSG00000200418,SNORA63B,ENSMUSG00000064880,ortholog_one2one,84.5528,83.2,,100.0
ENSG00000200320,SNORA63,ENSMUSG00000064382,ortholog_one2one,90.9091,93.0233,,100.0
ENSG00000263776,SNORA4,ENSMUSG00000065208,ortholog_one2one,84.7826,84.1727,,100.0
ENSG00000183770,FOXL2,ENSMUSG00000050397,ortholog_one2one,96.0106,96.2667,50.0,100.0
ENSG00000166947,EPB42,ENSMUSG00000023216,ortholog_one2one,73.0825,73.0825,100.0,100.0
ENSG00000119965,C10orf88,ENSMUSG00000040177,ortholog_one2one,70.5618,70.7207,100.0,100.0
ENSG00000147113,DIPK2B,ENSMUSG00000037358,ortholog_one2one,80.8314,80.4598,100.0,100.0
ENSG00000134548,SPX,ENSMUSG00000071112,ortholog_one2one,67.2414,66.1017,100.0,100.0
ENSG00000196132,MYT1,ENSMUSG00000010505,ortholog_one2one,90.9902,87.2541,50.0,100.0
ENSG00000179988,PSTK,ENSMUSG00000063179,ortholog_one2one,76.257,76.0446,100.0,100.0
ENSG00000104856,RELB,ENSMUSG00000002983,ortholog_one2one,86.5285,89.7849,100.0,100.0
ENSG00000049768,FOXP3,ENSMUSG00000039521,ortholog_one2one,86.3109,86.7133,100.0,100.0
ENSG00000164244,PRRC1,ENSMUSG00000024594,ortholog_one2one,87.191,87.5846,100.0,100.0
ENSG00000172602,RND1,ENSMUSG00000054855,ortholog_one2one,96.5517,96.5517,100.0,100.0
ENSG00000207779,MIR15B,ENSMUSG00000065580,ortholog_one2one,64.2857,98.4375,,100.0
ENSG00000198987,MIR16-2,ENSMUSG00000065606,ortholog_one2one,97.5309,83.1579,,100.0
ENSG00000179674,ARL14,ENSMUSG00000098207,ortholog_one2one,75.0,75.0,100.0,100.0
ENSG00000083937,CHMP2B,ENSMUSG00000004843,ortholog_one2one,99.5305,99.5305,100.0,100.0
ENSG00000170684,ZNF296,ENSMUSG00000011267,ortholog_one2one,62.3158,66.5169,100.0,100.0
ENSG00000088812,ATRN,ENSMUSG00000027312,ortholog_one2one,93.212,93.2773,100.0,100.0
ENSG00000065060,BLTP3A,ENSMUSG00000039512,ortholog_one2one,83.4028,84.0448,100.0,100.0
ENSG00000114251,WNT5A,ENSMUSG00000021994,ortholog_one2one,98.6842,98.6842,75.0,100.0
ENSG00000130158,DOCK6,ENSMUSG00000032198,ortholog_one2one,92.2325,89.4363,100.0,100.0
ENSG00000154237,LRRK1,ENSMUSG00000015133,ortholog_one2one,88.8337,88.8779,100.0,100.0
ENSG00000101557,USP14,ENSMUSG00000047879,ortholog_one2one,96.7611,96.9574,50.0,100.0
ENSG00000184992,BRI3BP,ENSMUSG00000037905,ortholog_one2one,82.4701,81.8182,100.0,100.0
ENSG00000180929,GPR62,ENSMUSG00000091735,ortholog_one2one,79.0761,81.2849,100.0,100.0
ENSG00000124678,TCP11,ENSMUSG00000062859,ortholog_one2one,71.173,63.1393,100.0,94.67
ENSG00000176087,SLC35A4,ENSMUSG00000033272,ortholog_one2one,88.5802,88.5802,100.0,100.0
ENSG00000293600,,ENSMUSG00000121920,ortholog_one2one,89.3204,89.3204,100.0,99.85
ENSG00000170549,IRX1,ENSMUSG00000060969,ortholog_one2one,91.4583,91.4583,100.0,100.0
ENSG00000074590,NUAK1,ENSMUSG00000020032,ortholog_one2one,90.7716,91.1854,100.0,100.0
ENSG00000182667,NTM,ENSMUSG00000059974,ortholog_one2one,88.4507,91.2791,100.0,100.0
ENSG00000113595,TRIM23,ENSMUSG00000021712,ortholog_one2one,97.7352,97.7352,100.0,100.0
ENSG00000179695,OR6C2,ENSMUSG00000047626,ortholog_one2one,89.7436,89.7436,0.0,53.9
ENSG00000178217,SH2D4B,ENSMUSG00000037833,ortholog_one2one,91.6859,92.1114,100.0,100.0
ENSG00000214700,C12orf71,ENSMUSG00000040163,ortholog_one2one,41.6357,37.2093,0.0,100.0
ENSG00000111490,TBC1D30,ENSMUSG00000052302,ortholog_one2one,91.1958,90.6005,100.0,100.0
ENSG00000101350,KIF3B,ENSMUSG00000027475,ortholog_one2one,97.992,97.992,100.0,100.0
ENSG00000184719,RNLS,ENSMUSG00000071573,ortholog_one2one,71.345,71.345,100.0,100.0
ENSG00000120688,WBP4,ENSMUSG00000022023,ortholog_one2one,76.0638,76.0638,75.0,100.0
ENSG00000125864,BFSP1,ENSMUSG00000027420,ortholog_one2one,67.3684,66.9656,100.0,100.0
ENSG00000015285,WAS,ENSMUSG00000031165,ortholog_one2one,89.243,86.1538,100.0,100.0
ENSG00000151379,MSGN1,ENSMUSG00000047002,ortholog_one2one,77.2021,79.2553,100.0,100.0
ENSG00000113597,TRAPPC13,ENSMUSG00000021711,ortholog_one2one,96.6427,96.4115,100.0,100.0
ENSG00000022840,RNF10,ENSMUSG00000041740,ortholog_one2one,91.9852,92.6708,100.0,100.0
ENSG00000099617,EFNA2,ENSMUSG00000003070,ortholog_one2one,89.2019,90.9091,100.0,100.0
ENSG00000134278,SPIRE1,ENSMUSG00000024533,ortholog_one2one,88.8889,90.4441,75.0,100.0
ENSG00000164086,DUSP7,ENSMUSG00000053716,ortholog_one2one,98.568,97.8673,100.0,100.0
ENSG00000177291,GJD4,ENSMUSG00000036855,ortholog_one2one,50.2703,51.0989,25.0,100.0
ENSG00000068650,ATP11A,ENSMUSG00000031441,ortholog_one2one,91.9753,91.331,100.0,100.0
ENSG00000178795,GDPD4,ENSMUSG00000035582,ortholog_one2one,64.8077,53.3228,100.0,97.54
ENSG00000177283,FZD8,ENSMUSG00000036904,ortholog_one2one,95.6772,96.9343,50.0,100.0
ENSG00000199150,MIRLET7G,ENSMUSG00000065440,ortholog_one2one,100.0,95.4545,,100.0
ENSG00000207926,MIR135A1,ENSMUSG00000065407,ortholog_one2one,92.2222,92.2222,,100.0
ENSG00000163930,BAP1,ENSMUSG00000021901,ortholog_one2one,93.2785,93.4066,75.0,100.0
ENSG00000101000,PROCR,ENSMUSG00000027611,ortholog_one2one,66.8067,65.7025,100.0,100.0
ENSG00000143869,GDF7,ENSMUSG00000037660,ortholog_one2one,82.6667,80.6941,100.0,99.37
ENSG00000261594,TPBGL,ENSMUSG00000096606,ortholog_one2one,85.6021,85.1562,100.0,100.0
ENSG00000201586,RNU6-593P,ENSMUSG00000077277,ortholog_one2one,68.75,71.9626,,0.0
ENSG00000124172,ATP5F1E,ENSMUSG00000016252,ortholog_one2one,90.1961,88.4615,100.0,100.0
ENSG00000185650,ZFP36L1,ENSMUSG00000021127,ortholog_one2one,98.5207,98.5207,100.0,100.0
ENSG00000118096,IFT46,ENSMUSG00000002031,ortholog_one2one,93.75,94.6844,100.0,100.0
ENSG00000171126,KCNG3,ENSMUSG00000045053,ortholog_one2one,95.8716,96.5358,100.0,100.0
ENSG00000170820,FSHR,ENSMUSG00000032937,ortholog_one2one,87.482,87.8613,75.0,100.0
ENSG00000125971,DYNLRB1,ENSMUSG00000047459,ortholog_one2one,96.875,96.875,100.0,100.0
ENSG00000099968,BCL2L13,ENSMUSG00000009112,ortholog_one2one,68.2474,76.2673,100.0,98.39
ENSG00000269855,RNF225,ENSMUSG00000033967,ortholog_one2one,73.5562,72.8916,50.0,100.0
ENSG00000124181,PLCG1,ENSMUSG00000016933,ortholog_one2one,96.9016,96.9767,100.0,100.0
ENSG00000123561,SERPINA7,ENSMUSG00000031271,ortholog_one2one,76.1446,74.1784,100.0,100.0
ENSG00000113555,PCDH12,ENSMUSG00000024440,ortholog_one2one,80.2365,80.5085,100.0,100.0
ENSG00000166224,SGPL1,ENSMUSG00000020097,ortholog_one2one,84.6831,84.6831,100.0,100.0
ENSG00000180697,C3orf22,ENSMUSG00000049694,ortholog_one2one,43.2624,44.5255,100.0,100.0
ENSG00000133110,POSTN,ENSMUSG00000027750,ortholog_one2one,89.9522,89.7375,100.0,100.0
ENSG00000086717,PPEF1,ENSMUSG00000062168,ortholog_one2one,69.219,69.5385,100.0,100.0
ENSG00000177733,HNRNPA0,ENSMUSG00000007836,ortholog_one2one,92.7869,92.7869,50.0,100.0
ENSG00000175161,CADM2,ENSMUSG00000064115,ortholog_one2one,96.7822,89.8851,100.0,100.0
ENSG00000187783,TMEM72,ENSMUSG00000048108,ortholog_one2one,84.3636,84.3636,75.0,100.0
ENSG00000123374,CDK2,ENSMUSG00000025358,ortholog_one2one,98.9933,98.9933,100.0,100.0
ENSG00000283758,PMIS2,ENSMUSG00000049761,ortholog_one2one,31.3333,48.9583,100.0,91.87
ENSG00000273173,SNURF,ENSMUSG00000102627,ortholog_one2one,95.7747,95.7747,100.0,100.0
ENSG00000027075,PRKCH,ENSMUSG00000021108,ortholog_one2one,97.6574,97.6574,100.0,100.0
ENSG00000115464,USP34,ENSMUSG00000056342,ortholog_one2one,97.5465,96.5662,100.0,99.74
ENSG00000207275,RNU6-441P,ENSMUSG00001118666,ortholog_one2one,83.0189,82.243,,0.0
ENSG00000075290,WNT8B,ENSMUSG00000036961,ortholog_one2one,95.7265,91.3043,100.0,100.0
ENSG00000276314,SNORD107,ENSMUSG00000089375,ortholog_one2one,82.6667,88.5714,,100.0
ENSG00000214872,SMTNL1,ENSMUSG00000027077,ortholog_one2one,62.9555,67.756,100.0,98.42
ENSG00000276610,SNORD64,ENSMUSG00000077191,ortholog_one2one,86.5672,86.5672,,100.0
ENSG00000112972,HMGCS1,ENSMUSG00000093930,ortholog_one2one,94.6154,94.6154,100.0,100.0
ENSG00000136750,GAD2,ENSMUSG00000026787,ortholog_one2one,95.7265,95.7265,100.0,100.0
ENSG00000176922,OR51S1,ENSMUSG00000043310,ortholog_one2one,79.8762,80.1242,75.0,100.0
ENSG00000236980,CIMIP7,ENSMUSG00000050641,ortholog_one2one,77.9412,77.9412,100.0,100.0
ENSG00000163646,CLRN1,ENSMUSG00000043850,ortholog_one2one,88.7931,88.7931,100.0,100.0
ENSG00000173338,KCNK7,ENSMUSG00000024936,ortholog_one2one,79.1531,70.8455,100.0,100.0
ENSG00000232810,TNF,ENSMUSG00000024401,ortholog_one2one,79.3991,78.7234,100.0,100.0
ENSG00000151882,CCL28,ENSMUSG00000074715,ortholog_one2one,62.9921,61.5385,100.0,100.0
ENSG00000036473,OTC,ENSMUSG00000031173,ortholog_one2one,92.6554,92.6554,100.0,100.0
ENSG00000139278,GLIPR1,ENSMUSG00000056888,ortholog_one2one,68.797,71.7647,75.0,100.0
ENSG00000206974,RNU6-1144P,ENSMUSG00000064391,ortholog_one2one,77.8846,81.0,,0.0
ENSG00000081087,OSTM1,ENSMUSG00000038280,ortholog_one2one,77.8443,76.9231,100.0,100.0
ENSG00000206759,RNU6-787P,ENSMUSG00002074876,ortholog_one2one,70.0935,74.2574,,0.0
ENSG00000174695,TMEM167A,ENSMUSG00000012422,ortholog_one2one,97.2222,97.2222,100.0,100.0
ENSG00000088726,TMEM40,ENSMUSG00000059900,ortholog_one2one,70.3863,82.0,100.0,100.0
ENSG00000283703,VSIG10L2,ENSMUSG00000098590,ortholog_one2one,72.7617,74.3557,100.0,100.0
ENSG00000201260,RNU6-1075P,ENSMUSG00000118872,ortholog_one2one,89.7196,89.7196,,0.0
ENSG00000165985,C1QL3,ENSMUSG00000049630,ortholog_one2one,99.6078,99.6078,100.0,100.0
ENSG00000238835,SCARNA18,ENSMUSG00000088308,ortholog_one2one,82.0896,82.0896,,100.0
ENSG00000184702,SEPTIN5,ENSMUSG00000072214,ortholog_one2one,98.916,95.8005,100.0,100.0
ENSG00000105443,CYTH2,ENSMUSG00000003269,ortholog_one2one,99.2481,99.2481,100.0,100.0
ENSG00000122862,SRGN,ENSMUSG00000020077,ortholog_one2one,50.0,51.9737,100.0,100.0
ENSG00000072657,TRHDE,ENSMUSG00000050663,ortholog_one2one,95.0421,95.3096,100.0,100.0
ENSG00000165923,AGBL2,ENSMUSG00000040812,ortholog_one2one,76.2749,79.8144,100.0,98.23
ENSG00000165194,PCDH19,ENSMUSG00000051323,ortholog_one2one,96.4286,96.6812,50.0,100.0
ENSG00000252697,RN7SKP209,ENSMUSG00002076180,ortholog_one2one,41.1184,43.2526,,0.0
ENSG00000222107,RN7SKP117,ENSMUSG00002076330,ortholog_one2one,76.8939,63.2399,,0.0
ENSG00000135346,CGA,ENSMUSG00000028298,ortholog_one2one,75.8621,73.3333,50.0,100.0
ENSG00000049860,HEXB,ENSMUSG00000021665,ortholog_one2one,71.9424,74.6269,100.0,100.0
ENSG00000207604,MIR206,ENSMUSG00000065559,ortholog_one2one,70.9302,83.5616,,100.0
ENSG00000199080,MIR133B,ENSMUSG00000065480,ortholog_one2one,87.395,87.395,,100.0
ENSG00000112115,IL17A,ENSMUSG00000025929,ortholog_one2one,62.5806,61.3924,100.0,100.0
ENSG00000269313,MAGIX,ENSMUSG00000031147,ortholog_one2one,63.1737,65.1235,100.0,100.0
ENSG00000112116,IL17F,ENSMUSG00000041872,ortholog_one2one,55.2147,55.9006,100.0,100.0
ENSG00000213626,LBH,ENSMUSG00000024063,ortholog_one2one,90.4762,90.4762,100.0,100.0
ENSG00000187857,OR6C75,ENSMUSG00000044025,ortholog_one2one,87.1795,86.6242,50.0,39.8
ENSG00000203733,GJE1,ENSMUSG00000019867,ortholog_one2one,81.9512,81.9512,100.0,100.0
ENSG00000082175,PGR,ENSMUSG00000031870,ortholog_one2one,80.1715,80.7775,100.0,100.0
ENSG00000240053,LY6G5B,ENSMUSG00000043807,ortholog_one2one,61.194,63.4021,100.0,100.0
ENSG00000237110,TAAR9,ENSMUSG00000037424,ortholog_one2one,86.7816,86.7816,75.0,100.0
