gene_symbol_human,ensembl_id,chrom,tss,phastcons_100way_2kb
SCRG1,ENSG00000164106,chr4,173410218,0.05307550014156732
IAH1,ENSG00000134330,chr2,9473658,0.051035749995848166
MYL9,ENSG00000101335,chr20,36541490,0.03519825009180931
PLB1,ENSG00000163803,chr2,28457145,0.07517864521691695
KATNAL2,ENSG00000167216,chr18,46917492,0.08992075019780896
FAM174B,ENSG00000185442,chr15,92809884,0.046447250006662215
RNU1-140P,ENSG00000201910,chr5,104098874,0.019751250046567293
RLBP1,ENSG00000140522,chr15,89222577,0.07122025004160241
AJUBA,ENSG00000129474,chr14,22982551,0.3075277499052463
OBSCN,ENSG00000154358,chr1,228208044,0.05074450011336012
ACSBG1,ENSG00000103740,chr15,78245688,0.02874200006003957
GBX2,ENSG00000168505,chr2,236168386,0.3153635003220697
ATCAY,ENSG00000167654,chr19,3879864,0.06314000000676606
AQP9,ENSG00000103569,chr15,58138169,0.09913600004187902
MAPK8IP2,ENSG00000008735,chr22,50600677,0.09000250002578833
TERF1,ENSG00000147601,chr8,73008833,0.08422224997353624
IFIH1,ENSG00000115267,chr2,162318684,0.1401675002320844
MPV17L2,ENSG00000254858,chr19,18193218,0.19113075011526234
ODAD3,ENSG00000198003,chr19,11435782,0.12283700003754347
H2AC20,ENSG00000184260,chr1,149886918,0.31183050002157686
STPG4,ENSG00000239605,chr2,47155308,0.0312935000526777
SUSD3,ENSG00000157303,chr9,93058688,0.011891000007541152
KLF10,ENSG00000155090,chr8,102655728,0.26362450046138836
STAP1,ENSG00000035720,chr4,67558482,0.10876624999550404
PIK3AP1,ENSG00000155629,chr10,96720534,0.07052599795720542
NTAQ1,ENSG00000156795,chr8,123416723,0.05857700002839556
CD40,ENSG00000101017,chr20,46118249,0.0989474999938684
SNAPC1,ENSG00000023608,chr14,61762325,0.06178700009235763
TM2D2,ENSG00000169490,chr8,38996824,0.16097475001271233
RABL6,ENSG00000196642,chr9,136807927,0.23444275004594237
WDCP,ENSG00000163026,chr2,24049575,0.10359475008127629
CCDC3,ENSG00000151468,chr10,13099652,0.06138600011149538
ZDHHC22,ENSG00000177108,chr14,77143032,0.1674687500053551
RNU6-704P,ENSG00000201032,chr1,200933447,0.06528324996249285
SSNA1,ENSG00000176101,chr9,137188657,0.21693250029237243
RNF20,ENSG00000155827,chr9,101533853,0.07737400011255523
AP4E1,ENSG00000081014,chr15,50908672,0.0988510000440001
PRKDC,ENSG00000253729,chr8,47960182,0.0997227500412555
CRACD,ENSG00000109265,chr4,56049098,0.13119400002382464
POLR1B,ENSG00000125630,chr2,112541915,0.1409482499359874
CCDC185,ENSG00000178395,chr1,223393415,0.1306327502798522
NCOA2,ENSG00000140396,chr8,70404191,0.2981667501687771
GTF3C5,ENSG00000148308,chr9,133030675,0.10579500014922814
RBM26,ENSG00000139746,chr13,79406477,0.15745150010476935
DTHD1,ENSG00000197057,chr4,36281616,0.09142224999846076
KCNG2,ENSG00000178342,chr18,79797904,0.026338250047090696
ERICH3,ENSG00000178965,chr1,74673792,0.18330399997142377
RNU6-910P,ENSG00000212146,chr3,196341715,0.038188000021124026
SOCS4,ENSG00000180008,chr14,55027120,0.1170173457716061
SLC27A5,ENSG00000083807,chr19,58512413,0.09112925002345583
TM6SF2,ENSG00000213996,chr19,19273391,0.042359250035195146
ARHGEF9,ENSG00000131089,chrX,63809274,0.12570649990608218
TRMT10B,ENSG00000165275,chr9,37753774,0.09356230772527245
PLA2G4B,ENSG00000243708,chr15,41837775,0.14061450011408305
SP5,ENSG00000204335,chr2,170715337,0.3775312500447035
TMEM250,ENSG00000238227,chr9,136118946,0.03067975000620936
MSTN,ENSG00000138379,chr2,190062729,0.39579000017797805
ZNF608,ENSG00000168916,chr5,124748807,0.6312000001893903
CYP2C18,ENSG00000108242,chr10,94682944,0.0346525000151305
SLIT2,ENSG00000145147,chr4,20251903,0.26644324998531377
RNA5S9,ENSG00000201321,chr1,228628266,0.004806500036560465
LCORL,ENSG00000178177,chr4,18021993,0.2698467502867279
IGFN1,ENSG00000163395,chr1,201190824,0.05190150004459428
LRRIQ3,ENSG00000162620,chr1,74198187,0.08934750003163935
CLVS1,ENSG00000177182,chr8,61057158,0.12857024997429106
APOE,ENSG00000130203,chr19,44903787,0.11090150008851196
PTRH1,ENSG00000187024,chr9,127724873,0.1624397501994099
STOX2,ENSG00000173320,chr4,183797692,0.1558287500757433
VCPKMT,ENSG00000100483,chr14,50116600,0.4754332502106845
SNORD21,ENSG00000206680,chr1,92837289,0.16196350003225962
TMEM81,ENSG00000174529,chr1,205084460,0.15102200016379355
GLCE,ENSG00000138604,chr15,69160584,0.1660635000623297
JAG1,ENSG00000101384,chr20,10674396,0.3123695002046297
BID,ENSG00000015475,chr22,17774770,0.011587750055070501
IBSP,ENSG00000029559,chr4,87799546,0.14091950007659035
ZNF516,ENSG00000101493,chr18,76496132,0.2804167501979682
EED,ENSG00000074266,chr11,86201212,0.07619625004657428
PRDM14,ENSG00000147596,chr8,70072782,0.06074899991822895
RNA5S13,ENSG00000202526,chr1,228637214,0.013119000061036785
FXN,ENSG00000165060,chr9,69035750,0.03751275007947697
NCCRP1,ENSG00000188505,chr19,39196964,0.06945525001065107
RNU6-1279P,ENSG00000206644,chr3,196393812,0.10102325010264758
ACTMAP,ENSG00000188493,chr19,40751803,0.07190520357350651
WDR83OS,ENSG00000105583,chr19,12669430,0.22764700002223254
RAB11A,ENSG00000103769,chr15,65726054,0.08595374996226747
EPHA5,ENSG00000145242,chr4,65670495,0.18280900023467256
MSN,ENSG00000147065,chrX,65588377,0.17881100008034265
MAML3,ENSG00000196782,chr4,140154212,0.6332397501951782
KIF21B,ENSG00000116852,chr1,201023714,0.24530675002950011
SNORD53,ENSG00000265145,chr2,28927067,0.1293085000628198
AP5M1,ENSG00000053770,chr14,57268504,0.11349324999883538
HSPA4L,ENSG00000164070,chr4,127781821,0.15567199993735995
SNORD92,ENSG00000264994,chr2,28913664,0.13237875001181965
SNX22,ENSG00000157734,chr15,64151713,0.11667249995548627
FAM91A1,ENSG00000176853,chr8,123768439,0.08368425008709891
SNORD53B,ENSG00000265706,chr2,28927983,0.164462000118976
FKBP1B,ENSG00000119782,chr2,24049701,0.10086300007355749
KPNA6,ENSG00000025800,chr1,32108056,0.14163450018837465
RUFY4,ENSG00000188282,chr2,218034960,0.052485750141408063
PDZD8,ENSG00000165650,chr10,117376020,0.2207197500700713
CTIF,ENSG00000134030,chr18,48539005,0.2488895003607613
DPH6,ENSG00000134146,chr15,35546193,0.03965625008335337
FAM163B,ENSG00000196990,chr9,133609418,0.06396300011765561
CHRNA3,ENSG00000080644,chr15,78621295,0.04887949999590637
MAMDC4,ENSG00000177943,chr9,136850943,0.08246525008723256
NKG7,ENSG00000105374,chr19,51372704,0.0707367501562403
RNA5S4,ENSG00000200381,chr1,228617109,0.004007750033488264
CILP2,ENSG00000160161,chr19,19538248,0.08536250006139744
WDR83,ENSG00000123154,chr19,12666802,0.17184224992041708
THOC1,ENSG00000079134,chr18,268053,0.05646499993297038
TMEM192,ENSG00000170088,chr4,165208549,0.15214300006191478
THBS1,ENSG00000137801,chr15,39580130,0.18247525009323726
GPR25,ENSG00000170128,chr1,200872981,0.08287050005086348
SUPT16H,ENSG00000092201,chr14,21384042,0.35427125008808796
AGAP1,ENSG00000157985,chr2,235494043,0.12642700013439753
C15orf39,ENSG00000167173,chr15,75195623,0.09938124994296231
CBX6,ENSG00000183741,chr22,38872249,0.23444475013806368
DICER1,ENSG00000100697,chr14,95158010,0.08604225009580842
ARHGAP35,ENSG00000160007,chr19,46860997,0.18547725032325252
RNA5S10,ENSG00000199910,chr1,228630508,0.0077985000270418825
KIF27,ENSG00000165115,chr9,83921494,0.07126200002079713
GABRA4,ENSG00000109158,chr4,46993581,0.19666725011140807
POLR1E,ENSG00000137054,chr9,37481695,0.14616700006788597
DLL4,ENSG00000128917,chr15,40929338,0.4013312501484179
TACC2,ENSG00000138162,chr10,121989163,0.11706100012068055
TEP1,ENSG00000129566,chr14,20413501,0.03971850002225256
RNU6-640P,ENSG00000200563,chr2,86515308,0.058488250095193504
HSP90AA1,ENSG00000080824,chr14,102139699,0.2206065001518582
CIMIP6,ENSG00000177994,chr2,54330034,0.08201499990309821
ARL5B,ENSG00000165997,chr10,18659304,0.09955349997518351
PLXNB3,ENSG00000198753,chrX,153764186,0.06165650004363852
F11,ENSG00000088926,chr4,186260159,0.028723749984113964
USP46,ENSG00000109189,chr4,52659301,0.15988900004554307
ZNF185,ENSG00000147394,chrX,152896695,0.13271650003711694
PLEKHD1,ENSG00000175985,chr14,69484692,0.07671000008637202
MRPL52,ENSG00000172590,chr14,22829875,0.0963142501557304
ZNF827,ENSG00000151612,chr4,145938823,0.6457972504015488
ARHGAP25,ENSG00000163219,chr2,68679601,0.21743625004831119
SPDYA,ENSG00000163806,chr2,28782517,0.12620400006402632
TNIP2,ENSG00000168884,chr4,2756367,0.047625000096275474
CPSF1,ENSG00000071894,chr8,144409861,0.06652775003347779
SAMD13,ENSG00000203943,chr1,84298366,0.0746297501817171
FAM118A,ENSG00000100376,chr22,45308968,0.02419275000714697
CACNA1B,ENSG00000148408,chr9,137877782,0.12988350006256952
ATF5,ENSG00000169136,chr19,49923910,0.04580275003809948
PPP1R13L,ENSG00000104881,chr19,45406349,0.18966925022067152
GATM,ENSG00000171766,chr15,45402327,0.17547200009357766
LIPG,ENSG00000101670,chr18,49560699,0.08070600004817242
CHCHD5,ENSG00000125611,chr2,112584240,0.09772825002126047
H2AC21,ENSG00000184270,chr1,149887965,0.31883775005920323
SNORA66,ENSG00000207523,chr1,92840719,0.1901855465932627
RN7SKP119,ENSG00000222685,chr2,47359777,0.05281950002245139
IQCN,ENSG00000130518,chr19,18274500,0.06376475007316912
PLCB4,ENSG00000101333,chr20,9067825,0.21517200015796697
ADCY8,ENSG00000155897,chr8,131041587,0.3451750003712659
TMX3,ENSG00000166479,chr18,68715147,0.046089750080165685
KLK5,ENSG00000167754,chr19,50953314,0.0611197500131384
AMMECR1L,ENSG00000144233,chr2,127885967,0.25806675011781044
ERICH2,ENSG00000204334,chr2,170766878,0.19045900014118525
SLIRP,ENSG00000119705,chr14,77708045,0.07544874997620354
GAS2L1,ENSG00000185340,chr22,29306394,0.09193775021910551
KLF13,ENSG00000169926,chr15,31326706,0.19294124997482867
MIPEP,ENSG00000027001,chr13,23889448,0.06973975014797179
TM4SF19,ENSG00000145107,chr3,196338503,0.03944475000235252
SMTN,ENSG00000183963,chr22,31064105,0.0825082500592398
BST2,ENSG00000130303,chr19,17405665,0.03486225004296284
CERK,ENSG00000100422,chr22,46738267,0.011485000067797955
SMCHD1,ENSG00000101596,chr18,2655668,0.05784675002243603
CDH22,ENSG00000149654,chr20,46309009,0.13871550001986907
GON7,ENSG00000170270,chr14,93207068,0.10745025003611226
MAGED1,ENSG00000179222,chrX,51803007,0.14616600007435773
MRNIP,ENSG00000161010,chr5,179862173,0.16964025005942676
MBD2,ENSG00000134046,chr18,54224669,0.16949350016983225
GUCD1,ENSG00000138867,chr22,24555935,0.0915450001307181
RHPN2,ENSG00000131941,chr19,33064888,0.08281450010533445
ANK3,ENSG00000151150,chr10,60733490,0.10956725003616884
COMTD1,ENSG00000165644,chr10,75236075,0.15346450016164453
ZBTB6,ENSG00000186130,chr9,122913323,0.20535175016574794
RAD54B,ENSG00000197275,chr8,94475133,0.046413500045717225
LRRC66,ENSG00000188993,chr4,52020363,0.09206100013118702
ECE1,ENSG00000117298,chr1,21345572,0.11920999995665625
DDHD1,ENSG00000100523,chr14,53153353,0.1948075000779354
ZNF592,ENSG00000166716,chr15,84748362,0.0965437500795524
WNK2,ENSG00000165238,chr9,93184122,0.0945689999566821
PIK3C3,ENSG00000078142,chr18,41955207,0.071071500122227
LYSMD2,ENSG00000140280,chr15,51751585,0.06196350009352318
HACD4,ENSG00000188921,chr9,21031640,0.04285525002991199
PTAR1,ENSG00000188647,chr9,69760011,0.13318674995799665
MFSD2B,ENSG00000205639,chr2,24010081,0.0590832500908582
STMN2,ENSG00000104435,chr8,79611117,0.293010250221967
RPL8,ENSG00000161016,chr8,144792587,0.13376474998737103
GAB1,ENSG00000109458,chr4,143336402,0.16184400019943132
RNU4-57P,ENSG00000251789,chr1,223373822,0.04084325005955179
MSC,ENSG00000178860,chr8,71844496,0.19619175005421857
PICK1,ENSG00000100151,chr22,38056311,0.09230900008889148
EML6,ENSG00000214595,chr2,54723499,0.20460550017861534
CYP1A2,ENSG00000140505,chr15,74748795,0.1494460000662366
LIPC,ENSG00000166035,chr15,58410380,0.06160025004681666
PSTPIP1,ENSG00000140368,chr15,76993325,0.05333000003095367
DOCK10,ENSG00000135905,chr2,225042468,0.15407300008597669
LINGO4,ENSG00000213171,chr1,151805419,0.15274100014846773
CPN1,ENSG00000120054,chr10,100081907,0.08250624998018612
DDX31,ENSG00000125485,chr9,132670401,0.1389315000580391
CBY1,ENSG00000100211,chr22,38656375,0.0647157500689209
MED29,ENSG00000063322,chr19,39391303,0.2296907501477981
MAT1A,ENSG00000151224,chr10,80290126,0.09423600006155902
GZMK,ENSG00000113088,chr5,55024256,0.08080925005406607
CDKN3,ENSG00000100526,chr14,54396849,0.049124500055419046
LRBA,ENSG00000198589,chr4,151015755,0.26137300027220045
RTCB,ENSG00000100220,chr22,32412265,0.05348325003945502
TFAP2E,ENSG00000116819,chr1,35573314,0.18998475014985888
CHURC1,ENSG00000258289,chr14,64914361,0.12125925018559792
AP1B1,ENSG00000100280,chr22,29388612,0.13016800001671072
NT5C1B,ENSG00000185013,chr2,18589572,0.07294575000714394
RAB27B,ENSG00000041353,chr18,54717857,0.12247725004240055
CARD19,ENSG00000165233,chr9,93096161,0.005381250040838495
PLEK,ENSG00000115956,chr2,68365282,0.060495000093855195
GDNF,ENSG00000168621,chr5,37840041,0.3176755000402627
GREM1,ENSG00000166923,chr15,32716998,0.14171600007105736
PPP1R36,ENSG00000165807,chr14,64549918,0.0551185001017293
MCIDAS,ENSG00000234602,chr5,55227315,0.08227900008202414
RICTOR,ENSG00000164327,chr5,39074402,0.15283075002816623
SUV39H2,ENSG00000152455,chr10,14878820,0.05680150004351162
HPSE,ENSG00000173083,chr4,83335153,0.04748724998929538
ELAC1,ENSG00000141642,chr18,50967989,0.0466390001376858
RNU6-180P,ENSG00000252506,chr1,229383128,0.04490250012086471
DRG1,ENSG00000185721,chr22,31399560,0.1635190000931616
TGFBR3L,ENSG00000260001,chr19,7914803,0.0963382501275628
SCG2,ENSG00000171951,chr2,223602361,0.15512474992047645
CDC20B,ENSG00000164287,chr5,55173177,0.09509400015295251
PSAT1,ENSG00000135069,chr9,78297094,0.06113074995490024
CREG2,ENSG00000175874,chr2,101387503,0.10302525006484939
G2E3,ENSG00000092140,chr14,30559148,0.07671650002739624
RIIAD1,ENSG00000178796,chr1,151710433,0.21313400021233248
TEX261,ENSG00000144043,chr2,70994873,0.11760125008554315
CEP170B,ENSG00000099814,chr14,104864541,0.036476750032859856
VTI1B,ENSG00000100568,chr14,67674903,0.08527575007182896
HSPB3,ENSG00000169271,chr5,54455699,0.15098050014517503
FGF7,ENSG00000140285,chr15,49423170,0.3490470000958594
MTX1,ENSG00000173171,chr1,155208695,0.2476462501657661
ACO2,ENSG00000100412,chr22,41447830,0.12327899992922903
MBL2,ENSG00000165471,chr10,52772784,0.043528000125079416
RNU1-104P,ENSG00000253089,chr12,127321355,0.06009250004112255
LRRC49,ENSG00000137821,chr15,70853239,0.04308400009360048
HAVCR2,ENSG00000135077,chr5,157142869,0.04181450006004889
BMP3,ENSG00000152785,chr4,81030632,0.15369600019964855
CD8A,ENSG00000153563,chr2,86808396,0.03249125006131362
ITM2B,ENSG00000136156,chr13,48232612,0.18326175016508206
CYP4V2,ENSG00000145476,chr4,186191475,0.029515500069770495
VTI1A,ENSG00000151532,chr10,112446998,0.21434649998359964
ARFGAP1,ENSG00000101199,chr20,63272785,0.018617499997490086
TNS1,ENSG00000079308,chr2,218033982,0.06764350022739382
IL16,ENSG00000172349,chr15,81159575,0.07781093764360776
PLCE1,ENSG00000138193,chr10,93993894,0.17178425010372303
NPHS1,ENSG00000161270,chr19,35869287,0.20858800013459405
REEP3,ENSG00000165476,chr10,63521397,0.16539650002392592
PSMB5,ENSG00000100804,chr14,23035230,0.22256675032366183
CMTM5,ENSG00000166091,chr14,23376627,0.2021927501912869
ATP2B3,ENSG00000067842,chrX,153517637,0.06334674996955436
MISP,ENSG00000099812,chr19,748404,0.07698675015443587
TRMT2B,ENSG00000188917,chrX,101052135,0.13509000001489768
ENTR1,ENSG00000165689,chr9,136410614,0.13279699999370495
PPARGC1A,ENSG00000109819,chr4,23904089,0.40753325022320497
OAZ3,ENSG00000143450,chr1,151762899,0.1335965000547585
GPR37L1,ENSG00000170075,chr1,202122886,0.11964950004860293
PHAX,ENSG00000164902,chr5,126600925,0.07475625008597854
IRAK1,ENSG00000184216,chrX,154019927,0.23162250011265859
FXYD1,ENSG00000266964,chr19,35137159,0.11978500000247731
FNDC3A,ENSG00000102531,chr13,48975912,0.21084575027288519
ITGA11,ENSG00000137809,chr15,68432191,0.03883525005928823
CCSAP,ENSG00000154429,chr1,229343294,0.10500950007358915
FMN2,ENSG00000155816,chr1,240014348,0.19210150008555502
MFAP3,ENSG00000037749,chr5,154038959,0.03691900003133924
C19orf33,ENSG00000167644,chr19,38304164,0.09684050016858964
APBB1IP,ENSG00000077420,chr10,26438341,0.03534850000793813
BORCS7,ENSG00000166275,chr10,102854259,0.1008757500493375
DNASE2B,ENSG00000137976,chr1,84398484,0.10082725010201102
TOM1,ENSG00000100284,chr22,35299275,0.10113000001493493
SLC35C2,ENSG00000080189,chr20,46364458,0.14130950008082435
PIGN,ENSG00000197563,chr18,62187118,0.18217250018840422
SECISBP2L,ENSG00000138593,chr15,49046477,0.124194249988941
DAND5,ENSG00000179284,chr19,12965159,0.09543800025928068
SNX18,ENSG00000178996,chr5,54517727,0.3994730003288714
ESM1,ENSG00000164283,chr5,55022671,0.12597800014019594
SPOCK2,ENSG00000107742,chr10,72089032,0.23558300021188916
RAB42,ENSG00000188060,chr1,28592200,0.10882525005130446
CABP7,ENSG00000100314,chr22,29720003,0.11535675000431365
RNF228,ENSG00000288658,chr2,222320155,0.16010000002165908
PABPN1,ENSG00000100836,chr14,23321457,0.3098415001699177
CAMK2A,ENSG00000070808,chr5,150290093,0.2350405000037863
ADCYAP1,ENSG00000141433,chr18,904871,0.33151450014053263
HEATR5A,ENSG00000129493,chr14,31420607,0.13643174991870183
ERAP1,ENSG00000164307,chr5,96808100,0.02974524994986132
MIR449A,ENSG00000198983,chr5,55170622,0.10456725008637295
IL20,ENSG00000162891,chr1,206865623,0.13724400013944252
FKBP3,ENSG00000100442,chr14,45135319,0.2054650001701666
SKP2,ENSG00000145604,chr5,36151989,0.16216975015698698
KLHDC7A,ENSG00000179023,chr1,18480930,0.21619200014669332
DDIT4,ENSG00000168209,chr10,72273919,0.3353430002499372
HABP2,ENSG00000148702,chr10,113550837,0.09039700004539918
TICAM1,ENSG00000127666,chr19,4831712,0.025605000015319093
LRAT,ENSG00000121207,chr4,154626945,0.033174250079580817
NIPAL1,ENSG00000163293,chr4,47914142,0.0877594999705616
FSIP2,ENSG00000188738,chr2,185738804,0.042095750036125534
TMEM266,ENSG00000169758,chr15,76059936,0.1836450001859048
CREBZF,ENSG00000137504,chr11,85682908,0.05911600015551085
N4BP2L1,ENSG00000139597,chr13,32428311,0.13794225004821783
MMP14,ENSG00000157227,chr14,22836532,0.2830290001393296
KMT5A,ENSG00000183955,chr12,123384132,0.12948175014936714
FGG,ENSG00000171557,chr4,154612967,0.09896850012106007
ARG2,ENSG00000081181,chr14,67619920,0.10459175021047122
CXCL17,ENSG00000189377,chr19,42442996,0.06304099997700541
SEH1L,ENSG00000085415,chr18,12947133,0.06276800002803794
OIP5,ENSG00000104147,chr15,41332595,0.10550499998294981
SNORA16A,ENSG00000274582,chr1,28581056,0.10240650007201475
KDM2B,ENSG00000089094,chr12,121582279,0.2963632503244153
NAA30,ENSG00000139977,chr14,57390544,0.3507060002432845
IFT43,ENSG00000119650,chr14,75902136,0.030483750037528807
ASPHD2,ENSG00000128203,chr22,26428729,0.026612000032153447
RBM15,ENSG00000162775,chr1,110338506,0.34539925012394085
CYP2E1,ENSG00000130649,chr10,133520406,0.05433175001607742
SULT1E1,ENSG00000109193,chr4,69861075,0.03473949998212629
FGB,ENSG00000171564,chr4,154562971,0.08928325001979828
SNORD99,ENSG00000221539,chr1,28578822,0.11159200001694262
EGLN3,ENSG00000129521,chr14,34462774,0.08201999991916818
GZMA,ENSG00000145649,chr5,55102646,0.10466799988452112
CACNB4,ENSG00000182389,chr2,152099167,0.2167972502426128
KLF6,ENSG00000067082,chr10,3785281,0.3019402501162549
ATP8A1,ENSG00000124406,chr4,42657121,0.07504250006348594
PTP4A2,ENSG00000184007,chr1,31944856,0.12106925012386636
BIRC6,ENSG00000115760,chr2,32357023,0.2130135000819282
TCF7,ENSG00000081059,chr5,134114681,0.20702525012052503
MRPL9,ENSG00000143436,chr1,151763496,0.12048325006378582
TTC9,ENSG00000133985,chr14,70641665,0.17572075001933263
PIP4P1,ENSG00000165782,chr14,20461617,0.23179200015822427
CLEC4F,ENSG00000152672,chr2,70820599,0.042633500028518026
PRLR,ENSG00000113494,chr5,35230533,0.10397700007629464
HPF1,ENSG00000056050,chr4,169757944,0.042803499947243834
ZMAT5,ENSG00000100319,chr22,29767084,0.0786600001299812
ZWILCH,ENSG00000174442,chr15,66504959,0.14879725000500912
CPEB1,ENSG00000214575,chr15,82648861,0.12135899996486842
YLPM1,ENSG00000119596,chr14,74763316,0.3109700002457248
FANCC,ENSG00000158169,chr9,95426796,0.10534550008646329
ZNF865,ENSG00000261221,chr19,55605638,0.08201900001120521
SIVA1,ENSG00000184990,chr14,104753131,0.18134050020590076
TTBK2,ENSG00000128881,chr15,42920850,0.3034867503231799
TMA16,ENSG00000198498,chr4,163494442,0.02615125004175934
MPHOSPH8,ENSG00000196199,chr13,19633659,0.0684985001392779
ADGRB2,ENSG00000121753,chr1,31764893,0.43296600023368953
CNTLN,ENSG00000044459,chr9,17134982,0.17303125017974524
C19orf38,ENSG00000214212,chr19,10836567,0.13477600003336557
THEM5,ENSG00000196407,chr1,151853712,0.1018350001234794
