ensembl_gene_id,chromosome,start_position,arm,chr_arm
ENSG00000204956,5,141330514,q,5q
ENSG00000081853,5,141338760,q,5q
ENSG00000100372,22,40769630,q,22q
ENSG00000201823,6,31835263,p,6p
ENSG00000201754,6,31837076,p,6p
ENSG00000204366,6,31899613,p,6p
ENSG00000163982,4,4188726,p,4p
ENSG00000254245,5,141343829,q,5q
ENSG00000204435,6,31665227,p,6p
ENSG00000254221,5,141350099,q,5q
ENSG00000198723,19,7492976,p,19p
ENSG00000262576,5,141355021,q,5q
ENSG00000148602,10,84231520,q,10q
ENSG00000186222,4,6716174,p,4p
ENSG00000170871,4,6781375,p,4p
ENSG00000253910,5,141359994,q,5q
ENSG00000253485,5,141364162,q,5q
ENSG00000253731,5,141373891,q,5q
ENSG00000213471,15,90249530,q,15q
ENSG00000253537,5,141382739,q,5q
ENSG00000185652,12,5432108,p,12p
ENSG00000177465,14,73591873,q,14q
ENSG00000205669,14,73610945,q,14q
ENSG00000032444,19,7534004,p,19p
ENSG00000271271,4,69588417,q,4q
ENSG00000253953,5,141387698,q,5q
ENSG00000176903,14,73711783,q,14q
ENSG00000163749,4,76312997,q,4q
ENSG00000253767,5,141390157,q,5q
ENSG00000043591,10,114043866,q,10q
ENSG00000185069,12,52768155,q,12q
ENSG00000100583,14,77376689,q,14q
ENSG00000107957,10,103594027,q,10q
ENSG00000261934,5,141402778,q,5q
ENSG00000137812,15,40594020,q,15q
ENSG00000253846,5,141412987,q,5q
ENSG00000165555,14,77394021,q,14q
ENSG00000130368,6,159890988,q,6q
ENSG00000254122,5,141417645,q,5q
ENSG00000197081,6,159969082,q,6q
ENSG00000175664,13,30932656,q,13q
ENSG00000139610,12,51328442,q,12q
ENSG00000253873,5,141421047,q,5q
ENSG00000129514,14,37589552,q,14q
ENSG00000187581,14,93347182,q,14q
ENSG00000252720,14,93437400,q,14q
ENSG00000139793,13,97221434,q,13q
ENSG00000182521,14,55414210,q,14q
ENSG00000180346,4,89111533,q,4q
ENSG00000212226,4,89130852,q,4q
ENSG00000145384,4,119317250,q,4q
ENSG00000148735,10,113751262,q,10q
ENSG00000165966,12,41188320,q,12q
ENSG00000253159,5,141430507,q,5q
ENSG00000188517,4,108808725,q,4q
ENSG00000133958,14,93333219,q,14q
ENSG00000240184,5,141475947,q,5q
ENSG00000112539,6,165279664,q,6q
ENSG00000173451,12,71664301,q,12q
ENSG00000126882,9,131258076,q,9q
ENSG00000100216,22,38681924,q,22q
ENSG00000216101,6,30584332,p,6p
ENSG00000172867,12,52644558,q,12q
ENSG00000117983,11,1223066,p,11p
ENSG00000100393,22,41091816,q,22q
ENSG00000182950,15,75724041,q,15q
ENSG00000067064,10,1039152,p,10p
ENSG00000157578,21,39405135,q,21q
ENSG00000133639,12,92140278,q,12q
ENSG00000242419,5,141484997,q,5q
ENSG00000178522,4,70592256,q,4q
ENSG00000165312,10,23439075,p,10p
ENSG00000112146,6,53051991,p,6p
ENSG00000182117,15,34339159,q,15q
ENSG00000240764,5,141489081,q,5q
ENSG00000133640,12,85036314,q,12q
ENSG00000176571,8,86866415,q,8q
ENSG00000215182,11,1157953,p,11p
ENSG00000276547,5,141397947,q,5q
ENSG00000164241,5,127045235,q,5q
ENSG00000132793,20,41340786,q,20q
ENSG00000226807,8,141433829,q,8q
ENSG00000272055,10,13217269,p,10p
ENSG00000255833,5,135444226,q,5q
ENSG00000153233,12,70638073,q,12q
ENSG00000113722,5,150166778,q,5q
ENSG00000213760,6,31544444,p,6p
ENSG00000197191,9,137225174,q,9q
ENSG00000134343,11,26188842,p,11p
ENSG00000145743,5,107859035,q,5q
ENSG00000109684,4,10486395,p,4p
ENSG00000137075,9,36336396,p,9p
ENSG00000026103,10,88953813,q,10q
ENSG00000182175,15,93035271,q,15q
ENSG00000204977,13,49995888,q,13q
ENSG00000226490,8,141514638,q,8q
ENSG00000204420,6,31718594,p,6p
ENSG00000147434,8,42752620,p,8p
ENSG00000185305,5,53883942,q,5q
ENSG00000131773,8,135457456,q,8q
ENSG00000136143,13,47745736,q,13q
ENSG00000169194,5,132656263,q,5q
ENSG00000184508,15,90929968,q,15q
ENSG00000159259,21,36385354,q,21q
ENSG00000145734,5,71455651,q,5q
ENSG00000183032,14,36677921,q,14q
ENSG00000089101,20,20052514,p,20p
ENSG00000187821,4,185018490,q,4q
ENSG00000099949,22,20982223,q,22q
ENSG00000152595,4,87821398,q,4q
ENSG00000197696,15,84655129,q,15q
ENSG00000092096,14,23346314,q,14q
ENSG00000164093,4,110617423,q,4q
ENSG00000170743,11,7238778,p,11p
ENSG00000165066,8,41645177,p,8p
ENSG00000112782,6,45880827,p,6p
ENSG00000274705,8,41660441,p,8p
ENSG00000184140,15,101803509,q,15q
ENSG00000182854,15,101812202,q,15q
ENSG00000252984,15,57405074,q,15q
ENSG00000255529,15,57706695,q,15q
ENSG00000183161,11,22622533,p,11p
ENSG00000199157,14,23388596,q,14q
ENSG00000215991,14,23417987,q,14q
ENSG00000092067,14,23117036,q,14q
ENSG00000173875,19,12610918,p,19p
ENSG00000139865,14,37595629,q,14q
ENSG00000172901,5,115962454,q,5q
ENSG00000029534,8,41653220,p,8p
ENSG00000107187,9,136196250,q,9q
ENSG00000109851,11,20156155,p,11p
ENSG00000123144,19,12730640,p,19p
ENSG00000187398,11,24496970,p,11p
ENSG00000183578,15,51056598,q,15q
ENSG00000171223,19,12791486,p,19p
ENSG00000165661,9,136206333,q,9q
ENSG00000223284,19,40708055,q,19q
ENSG00000142444,19,10928811,p,19p
ENSG00000179431,11,35618460,p,11p
ENSG00000207808,19,13836440,p,19p
ENSG00000207980,19,13836587,p,19p
ENSG00000207613,19,13874699,p,19p
ENSG00000171136,19,14028148,p,19p
ENSG00000260220,9,136249973,q,9q
ENSG00000188032,19,14081624,p,19p
ENSG00000175920,4,3463306,p,4p
ENSG00000130283,19,18868545,p,19p
ENSG00000252658,6,157934168,q,6q
ENSG00000239043,14,45110883,q,14q
ENSG00000135222,4,69955256,q,4q
ENSG00000182545,14,20505537,q,14q
ENSG00000288701,9,131373636,q,9q
ENSG00000258436,14,20590073,q,14q
ENSG00000198168,11,22813799,p,11p
ENSG00000078269,6,157981863,q,6q
ENSG00000172717,14,67189393,q,14q
ENSG00000141933,19,507497,p,19p
ENSG00000197540,19,544034,p,19p
ENSG00000181617,4,70226124,q,4q
ENSG00000186509,11,58023881,q,11q
ENSG00000100360,22,36758202,q,22q
ENSG00000174137,4,1617915,p,4p
ENSG00000131504,5,141515016,q,5q
ENSG00000090382,12,69348381,q,12q
ENSG00000129355,19,10566460,p,19p
ENSG00000145416,4,163524298,q,4q
ENSG00000207752,19,10817426,p,19p
ENSG00000067798,12,77324641,q,12q
ENSG00000105723,19,42226225,q,19q
ENSG00000133106,13,42886388,q,13q
ENSG00000255359,11,22846922,p,11p
ENSG00000167825,11,55935456,q,11q
ENSG00000156256,21,29024629,q,21q
ENSG00000227729,14,103940426,q,14q
ENSG00000124942,11,62433542,q,11q
ENSG00000283165,14,104117418,q,14q
ENSG00000178403,4,112513516,q,4q
ENSG00000179841,14,64465499,q,14q
ENSG00000176884,9,137138346,q,9q
ENSG00000273238,4,573880,p,4p
ENSG00000133256,4,625573,p,4p
ENSG00000064205,20,44714270,q,20q
ENSG00000222111,5,175628188,q,5q
ENSG00000145741,5,73498408,q,5q
ENSG00000100297,22,35400123,q,22q
ENSG00000136114,13,52377163,q,13q
ENSG00000205029,11,55838752,q,11q
ENSG00000176971,11,26994112,p,11p
ENSG00000069020,5,66596380,q,5q
ENSG00000101343,20,20034368,p,20p
ENSG00000170468,14,73490933,q,14q
ENSG00000011478,19,45692403,q,19q
ENSG00000127152,14,99169287,q,14q
ENSG00000169550,11,26559032,p,11p
ENSG00000185896,13,113297088,q,13q
ENSG00000197961,19,9560329,p,19p
ENSG00000185198,19,685546,p,19p
ENSG00000206969,14,102865856,q,14q
ENSG00000151322,14,32934396,q,14q
ENSG00000021300,11,73646178,q,11q
ENSG00000167483,19,17523301,p,19p
ENSG00000251878,4,184431966,q,4q
ENSG00000134460,10,6010689,p,10p
ENSG00000181541,4,150582151,q,4q
ENSG00000124882,4,74365145,q,4q
ENSG00000180316,6,36243203,p,6p
ENSG00000249581,4,17515165,p,4p
ENSG00000127870,13,26132115,q,13q
ENSG00000130997,4,2071918,p,4p
ENSG00000252994,10,102803929,q,10q
ENSG00000198246,10,71319259,q,10q
ENSG00000166211,12,101475336,q,12q
ENSG00000140481,15,74202705,q,15q
ENSG00000159733,4,2269582,p,4p
ENSG00000180318,12,85280220,q,12q
ENSG00000172538,10,49131154,q,10q
ENSG00000138623,15,74409289,q,15q
ENSG00000165383,10,48909480,q,10q
ENSG00000197651,12,90905622,q,12q
ENSG00000187021,10,116590385,q,10q
ENSG00000167768,12,52674736,q,12q
ENSG00000201012,6,135474504,q,6q
ENSG00000118434,6,88047841,q,6q
ENSG00000171310,12,104455295,q,12q
ENSG00000101160,20,58985686,q,20q
ENSG00000184357,6,27866792,p,6p
ENSG00000253305,5,141408021,q,5q
ENSG00000139287,12,71938845,q,12q
ENSG00000275856,6,30058115,p,6p
ENSG00000175471,5,94703690,q,5q
ENSG00000204619,6,30066709,p,6p
ENSG00000276168,14,49586580,q,14q
ENSG00000168282,14,49620799,q,14q
ENSG00000165506,14,49625174,q,14q
ENSG00000182253,15,99098217,q,15q
ENSG00000121390,13,19674752,q,13q
ENSG00000204613,6,30151943,p,6p
ENSG00000189182,12,52689626,q,12q
ENSG00000182107,14,61277370,q,14q
ENSG00000152208,4,92303966,q,4q
ENSG00000187676,13,31199975,q,13q
ENSG00000176406,8,103500610,q,8q
ENSG00000182472,19,38730187,q,19q
ENSG00000123178,13,49912702,q,13q
ENSG00000184436,22,20999104,q,22q
ENSG00000172238,4,93828753,q,4q
ENSG00000173575,15,92886203,q,15q
ENSG00000109132,4,41744082,p,4p
ENSG00000199082,14,100109655,q,14q
ENSG00000197119,14,100291116,q,14q
ENSG00000165972,12,95867048,q,12q
ENSG00000141867,19,15235519,p,19p
ENSG00000188848,4,42110853,p,4p
ENSG00000204304,6,32184733,p,6p
ENSG00000100302,22,35539796,q,22q
ENSG00000198542,13,101452593,q,13q
ENSG00000101323,20,7882985,p,20p
ENSG00000215203,4,42892713,p,4p
ENSG00000199664,10,77776951,q,10q
ENSG00000186895,11,69809968,q,11q
ENSG00000187051,22,39529088,q,22q
ENSG00000184305,4,90127394,q,4q
ENSG00000137285,6,3223324,p,6p
ENSG00000054793,20,51596514,q,20q
ENSG00000175535,10,116545931,q,10q
ENSG00000137266,6,3268962,p,6p
ENSG00000198984,14,100307859,q,14q
ENSG00000140107,14,100323339,q,14q
ENSG00000176956,8,143157914,q,8q
ENSG00000130948,9,96235306,q,9q
ENSG00000100139,22,37905657,q,22q
ENSG00000266200,10,116620953,q,10q
ENSG00000170967,11,104036640,q,11q
ENSG00000258597,14,94364316,q,14q
ENSG00000214279,10,133453928,q,10q
ENSG00000100811,14,100238298,q,14q
ENSG00000077498,11,89177875,q,11q
ENSG00000136040,12,94148577,q,12q
ENSG00000184160,4,3766348,p,4p
ENSG00000164112,4,121758881,q,4q
ENSG00000289653,8,102858046,q,8q
ENSG00000120875,8,29333064,p,8p
ENSG00000101076,20,44355699,q,20q
ENSG00000118113,11,102711796,q,11q
ENSG00000119919,10,99532942,q,10q
ENSG00000290292,14,23272422,q,14q
ENSG00000164683,8,79762371,q,8q
ENSG00000223107,10,60912765,q,10q
ENSG00000148826,10,132783179,q,10q
ENSG00000139946,14,56117814,q,14q
ENSG00000244754,13,32432417,q,13q
ENSG00000171811,10,132808392,q,10q
ENSG00000164404,5,132861181,q,5q
ENSG00000168772,4,104468308,q,4q
ENSG00000186352,4,185396021,q,4q
ENSG00000077616,11,90131515,q,11q
ENSG00000207276,9,96256216,q,9q
ENSG00000165244,9,96385941,q,9q
ENSG00000100387,22,40951277,q,22q
ENSG00000176281,14,19920607,q,14q
ENSG00000166090,14,23372809,q,14q
ENSG00000122711,9,33218365,p,9p
ENSG00000133962,14,91580696,q,14q
ENSG00000112852,5,141094606,q,5q
ENSG00000107262,9,33247820,p,9p
ENSG00000113205,5,141100473,q,5q
ENSG00000007866,6,35473597,p,6p
ENSG00000113211,5,141150057,q,5q
ENSG00000188051,19,17435509,p,19p
ENSG00000113212,5,141172644,q,5q
ENSG00000272674,5,141182387,q,5q
ENSG00000171773,19,17455425,p,19p
ENSG00000111785,12,106774621,q,12q
ENSG00000167769,19,6306142,p,19p
ENSG00000187372,5,141213919,q,5q
ENSG00000120327,5,141223343,q,5q
ENSG00000082556,8,53225724,q,8q
ENSG00000128268,22,39447127,q,22q
ENSG00000113248,5,141245395,q,5q
ENSG00000178913,5,141259884,q,5q
ENSG00000181240,19,6426037,p,19p
ENSG00000131951,14,59919713,q,14q
ENSG00000120329,5,141302635,q,5q
ENSG00000078795,5,137887968,q,5q
ENSG00000151474,10,13643706,p,10p
ENSG00000100225,22,32474676,q,22q
ENSG00000136997,8,127735434,q,8q
ENSG00000112041,6,35497874,p,6p
ENSG00000130377,19,6135247,p,19p
ENSG00000109689,4,26857601,p,4p
ENSG00000102580,13,95677114,q,13q
ENSG00000137675,11,102691487,q,11q
ENSG00000164933,8,103398635,q,8q
ENSG00000136811,9,128455186,q,9q
ENSG00000165895,11,100687288,q,11q
ENSG00000168350,14,100143957,q,14q
ENSG00000164220,5,76615482,q,5q
ENSG00000100664,14,103333544,q,14q
ENSG00000188596,12,96489571,q,12q
ENSG00000185019,20,3107573,p,20p
ENSG00000181104,5,76716126,q,5q
ENSG00000164736,8,54457935,q,8q
ENSG00000164251,5,76818933,q,5q
ENSG00000104237,8,54509422,q,8q
ENSG00000240972,22,23894372,q,22q
ENSG00000145642,5,64690442,q,5q
ENSG00000124215,20,59958423,q,20q
ENSG00000153015,5,64766368,q,5q
ENSG00000100162,22,41927514,q,22q
ENSG00000181333,11,94021354,q,11q
ENSG00000134874,13,95578202,q,13q
ENSG00000146267,6,99271168,q,6q
ENSG00000184156,8,132120861,q,8q
ENSG00000153291,6,46652915,p,6p
ENSG00000100985,20,46008908,q,20q
ENSG00000111049,12,80716912,q,12q
ENSG00000180113,6,46687875,p,6p
ENSG00000049192,5,65148738,q,5q
ENSG00000166206,15,26543552,q,15q
ENSG00000124177,20,41402083,q,20q
ENSG00000100075,22,19175575,q,22q
ENSG00000124575,6,26234212,p,6p
ENSG00000274618,6,26240393,p,6p
ENSG00000104756,8,25427847,p,8p
ENSG00000291313,14,103334237,q,14q
ENSG00000165617,14,58633967,q,14q
ENSG00000203734,6,138795911,q,6q
ENSG00000139352,12,102957674,q,12q
ENSG00000177103,11,117427772,q,11q
ENSG00000105258,19,36113709,q,19q
ENSG00000182240,21,41167801,q,21q
ENSG00000151136,12,107318421,q,12q
ENSG00000197406,14,101560139,q,14q
ENSG00000175857,5,58491435,q,5q
ENSG00000139915,14,46840092,q,14q
ENSG00000101236,20,3927309,p,20p
ENSG00000075702,19,36054649,q,19q
ENSG00000061492,5,138083990,q,5q
ENSG00000171209,4,70238382,q,4q
ENSG00000156011,8,18527303,p,8p
ENSG00000137252,6,55106460,p,6p
ENSG00000183090,4,143577302,q,4q
ENSG00000251735,14,46960423,q,14q
ENSG00000203907,6,73368555,q,6q
ENSG00000184481,X,71095851,q,Xq
ENSG00000268223,5,116032324,q,5q
ENSG00000205279,5,127649082,q,5q
ENSG00000165995,10,18140424,p,10p
ENSG00000145975,6,4049434,p,6p
ENSG00000222985,14,65124352,q,14q
ENSG00000178172,5,148202794,q,5q
ENSG00000182185,14,67819779,q,14q
ENSG00000124143,20,38601775,q,20q
ENSG00000196476,20,270863,p,20p
ENSG00000248109,5,148221650,q,5q
ENSG00000140521,15,89305198,q,15q
ENSG00000214510,5,148268180,q,5q
ENSG00000215440,20,58689131,q,20q
ENSG00000173612,6,116792085,q,6q
ENSG00000196800,5,148168546,q,5q
ENSG00000165556,13,27960914,q,13q
ENSG00000145777,5,111070062,q,5q
ENSG00000126216,13,112485005,q,13q
ENSG00000077935,22,45344063,q,22q
ENSG00000164334,5,119629558,q,5q
ENSG00000151952,12,129071725,q,12q
ENSG00000156273,21,29194071,q,21q
ENSG00000185002,6,116877212,q,6q
ENSG00000171495,5,40998017,p,5p
ENSG00000135111,12,114670255,q,12q
ENSG00000105617,19,54155161,q,19q
ENSG00000261652,15,55408495,q,15q
ENSG00000188655,14,20556093,q,14q
ENSG00000183530,22,31676256,q,22q
ENSG00000212314,19,54263951,q,19q
ENSG00000104880,19,7348937,p,19p
ENSG00000124812,6,49834257,p,6p
ENSG00000166111,12,108907741,q,12q
ENSG00000206579,8,55102028,q,8q
ENSG00000125870,20,16729958,p,20p
ENSG00000261341,19,50776141,q,19q
ENSG00000125743,19,45687460,q,19q
ENSG00000129003,15,61852389,q,15q
ENSG00000157551,21,38155549,q,21q
ENSG00000261949,19,49423749,q,19q
ENSG00000214642,6,49968677,p,6p
ENSG00000091664,11,22338381,p,11p
ENSG00000203970,6,50009138,p,6p
ENSG00000094661,19,15082211,p,19p
ENSG00000244694,6,47856673,p,6p
ENSG00000181781,19,463346,p,19p
ENSG00000176165,14,28764329,q,14q
ENSG00000135298,6,68635282,q,6q
ENSG00000182652,14,19743571,q,14q
ENSG00000139910,14,26443090,q,14q
ENSG00000149256,11,78652829,q,11q
ENSG00000145934,5,166979029,q,5q
ENSG00000277604,8,80484589,q,8q
ENSG00000099904,22,20129456,q,22q
ENSG00000112462,6,29373423,p,6p
ENSG00000147724,8,138130023,q,8q
ENSG00000135002,9,76385526,q,9q
ENSG00000235863,6,33277123,p,6p
ENSG00000227057,6,33279108,p,6p
ENSG00000154127,11,122655722,q,11q
ENSG00000201780,12,8484746,p,12p
ENSG00000126583,19,53879190,q,19q
ENSG00000205808,9,4662294,p,9p
ENSG00000212475,12,33576095,p,12p
ENSG00000202471,12,59586793,q,12q
ENSG00000200296,12,62850738,q,12q
ENSG00000200183,12,50656973,q,12q
ENSG00000188312,9,92325953,q,9q
ENSG00000199172,12,95308420,q,12q
ENSG00000183844,21,41304212,q,21q
ENSG00000204300,11,123882920,q,11q
ENSG00000206614,5,169552449,q,5q
ENSG00000171501,9,122553112,q,9q
ENSG00000204767,5,169861303,q,5q
ENSG00000222255,12,101765406,q,12q
ENSG00000132356,5,40759389,p,5p
ENSG00000148215,9,122788933,q,9q
ENSG00000149571,11,126423358,q,11q
ENSG00000252827,12,96427200,q,12q
ENSG00000125492,9,132582606,q,9q
ENSG00000204695,6,29301701,p,6p
ENSG00000207582,8,134800520,q,8q
ENSG00000199153,8,134804876,q,8q
ENSG00000197283,6,33419661,p,6p
ENSG00000151062,12,1791963,p,12p
ENSG00000152969,4,6026199,p,4p
ENSG00000056487,22,44881162,q,22q
ENSG00000125901,20,3046041,p,20p
ENSG00000105605,19,53909278,q,19q
ENSG00000206996,8,13044350,p,8p
ENSG00000129480,14,31446036,q,14q
ENSG00000174306,20,41178448,q,20q
ENSG00000212296,5,40832656,p,5p
ENSG00000164743,8,13566869,p,8p
ENSG00000214943,14,31482875,q,14q
ENSG00000099954,22,17359949,q,22q
ENSG00000006837,5,134286350,q,5q
ENSG00000154143,11,124611428,q,11q
ENSG00000142408,19,53962937,q,19q
ENSG00000159212,21,34668994,q,21q
ENSG00000185920,9,95442980,q,9q
ENSG00000189139,14,44504149,q,14q
ENSG00000200146,11,80527960,q,11q
ENSG00000211997,11,79402022,q,11q
ENSG00000159110,21,33205282,q,21q
ENSG00000199709,11,122927034,q,11q
ENSG00000222844,11,125277552,q,11q
ENSG00000100865,14,102341102,q,14q
ENSG00000199090,11,75335092,q,11q
ENSG00000206941,11,75400391,q,11q
ENSG00000207445,11,75404421,q,11q
ENSG00000253958,8,8701937,p,8p
ENSG00000147324,8,8783354,p,8p
ENSG00000198911,22,41833099,q,22q
ENSG00000166928,11,60378530,q,11q
ENSG00000025772,20,44942130,q,20q
ENSG00000200713,8,8895813,p,8p
ENSG00000173281,8,9136255,p,8p
ENSG00000237190,5,134402065,q,5q
ENSG00000201815,8,9371090,p,8p
ENSG00000284321,8,9903388,p,8p
ENSG00000113302,5,159314780,q,5q
ENSG00000222761,14,104400943,q,14q
ENSG00000207128,8,10476223,p,8p
ENSG00000253649,8,10482878,p,8p
ENSG00000184647,8,10525532,p,8p
ENSG00000183638,8,10606349,p,8p
ENSG00000166930,11,60429572,q,11q
ENSG00000145850,5,156919292,q,5q
ENSG00000183397,19,3539171,p,19p
ENSG00000171060,8,10672628,p,8p
ENSG00000124092,20,57495966,q,20q
ENSG00000137709,11,120236640,q,11q
ENSG00000171056,8,10723768,p,8p
ENSG00000170613,5,157161846,q,5q
ENSG00000171044,8,10896045,p,8p
ENSG00000207600,8,11035206,p,8p
ENSG00000175325,5,177992235,q,5q
ENSG00000147036,X,37571569,p,Xp
ENSG00000211445,5,151020591,q,5q
ENSG00000274303,11,120365666,q,11q
ENSG00000198576,8,142611049,q,8q
ENSG00000219435,11,64300358,q,11q
ENSG00000186334,5,151276358,q,5q
ENSG00000117877,19,45406644,q,19q
ENSG00000170929,19,9087061,p,19p
ENSG00000207870,X,45746157,p,Xp
ENSG00000207725,X,45747015,p,Xp
ENSG00000166963,15,43510958,q,15q
ENSG00000286131,8,32647202,p,8p
ENSG00000186335,5,151314972,q,5q
ENSG00000109705,4,13540830,p,4p
ENSG00000104221,8,37843268,p,8p
ENSG00000147202,X,96684712,q,Xq
ENSG00000127533,19,16888999,p,19p
ENSG00000168412,4,186526792,q,4q
ENSG00000168229,14,52267698,q,14q
ENSG00000197891,11,64590641,q,11q
ENSG00000178718,15,74954418,q,15q
ENSG00000187902,19,55428740,q,19q
ENSG00000207385,4,53265461,q,4q
ENSG00000164418,6,100962701,q,6q
ENSG00000125384,14,52314305,q,14q
ENSG00000277531,19,46424697,q,19q
ENSG00000283567,19,55463001,q,19q
ENSG00000284491,19,12802031,p,19p
ENSG00000159248,15,34751032,q,15q
ENSG00000181588,19,1554672,p,19p
ENSG00000223802,19,18868545,p,19p
ENSG00000145248,4,48483343,p,4p
ENSG00000166073,15,39799008,q,15q
ENSG00000182223,4,48490252,p,4p
ENSG00000145700,5,75068275,q,5q
ENSG00000221245,4,119569699,q,4q
ENSG00000214367,4,2227464,p,4p
ENSG00000214013,15,42273201,q,15q
ENSG00000124788,6,16299112,p,6p
ENSG00000104848,19,49067397,q,19q
ENSG00000142235,19,48485271,q,19q
ENSG00000122012,5,76083383,q,5q
ENSG00000154723,21,25716005,q,21q
ENSG00000200151,8,91594965,q,8q
ENSG00000283926,11,64891137,q,11q
ENSG00000149735,11,64934471,q,11q
ENSG00000176907,8,40153482,p,8p
ENSG00000168062,11,64987945,q,11q
ENSG00000151475,4,127730400,q,4q
ENSG00000181790,8,142449430,q,8q
ENSG00000204519,19,57681969,q,19q
ENSG00000278870,11,4923374,p,11p
ENSG00000205495,11,5046526,p,11p
ENSG00000251821,4,127891991,q,4q
ENSG00000176787,11,5058650,p,11p
ENSG00000112576,6,41934934,p,6p
ENSG00000164040,4,128269237,q,4q
ENSG00000145703,5,76403285,q,5q
ENSG00000154553,4,185500660,q,4q
ENSG00000213022,19,51002508,q,19q
ENSG00000213931,11,5268345,p,11p
ENSG00000167759,19,51055626,q,19q
ENSG00000183251,11,5301014,p,11p
ENSG00000181609,11,5488685,p,11p
ENSG00000175520,11,5507300,p,11p
ENSG00000205884,8,11973937,p,8p
ENSG00000175518,11,5514393,p,11p
ENSG00000187747,11,5580877,p,11p
ENSG00000166159,12,1820267,p,12p
ENSG00000182170,11,3217944,p,11p
ENSG00000184350,11,3225030,p,11p
ENSG00000185989,13,113977783,q,13q
ENSG00000110042,11,59171430,q,11q
ENSG00000142549,19,51311644,q,19q
ENSG00000139187,12,8950044,p,12p
ENSG00000204618,6,30070266,p,6p
ENSG00000160318,19,51367098,q,19q
ENSG00000174749,4,112145454,q,4q
ENSG00000163623,4,84491985,q,4q
ENSG00000154764,3,13816258,p,3p
ENSG00000163625,4,84668765,q,4q
ENSG00000262874,19,51388289,q,19q
ENSG00000222982,12,114504876,q,12q
ENSG00000201198,12,57415296,q,12q
ENSG00000179213,19,51246348,q,19q
ENSG00000175189,12,57434784,q,12q
ENSG00000206474,6,29439306,p,6p
ENSG00000186416,X,119588337,q,Xq
ENSG00000177225,11,767220,p,11p
ENSG00000139266,12,57755103,q,12q
ENSG00000134121,3,196763,p,3p
ENSG00000123427,12,57771492,q,12q
ENSG00000241058,10,18545561,p,10p
ENSG00000248385,19,54069895,q,19q
ENSG00000100403,22,41301457,q,22q
ENSG00000165805,12,87980035,q,12q
ENSG00000135577,6,142058330,q,6q
ENSG00000124557,6,26500303,p,6p
ENSG00000275183,19,54461732,q,19q
ENSG00000131398,19,50311937,q,19q
ENSG00000136100,13,52412602,q,13q
ENSG00000155085,6,109492855,q,6q
ENSG00000101057,20,43667019,q,20q
ENSG00000150275,10,53802771,q,10q
ENSG00000204671,12,122172029,q,12q
ENSG00000188959,9,110190048,q,9q
ENSG00000269404,19,50418938,q,19q
ENSG00000204193,9,110303476,q,9q
ENSG00000133136,X,110346103,q,Xq
ENSG00000176383,12,122203681,q,12q
ENSG00000072832,4,5748084,p,4p
ENSG00000212443,12,98599635,q,12q
ENSG00000166130,12,98613405,q,12q
ENSG00000168619,8,39584489,p,8p
ENSG00000137040,9,6011025,p,9p
ENSG00000146950,X,9786429,p,Xp
ENSG00000280094,9,122628125,q,9q
ENSG00000149300,11,111918032,q,11q
ENSG00000161671,19,50476400,q,19q
ENSG00000150779,11,112084800,q,11q
ENSG00000135643,12,70366290,q,12q
ENSG00000146399,6,132643312,q,6q
ENSG00000146360,6,109978256,q,6q
ENSG00000092529,15,42359498,q,15q
ENSG00000185760,6,72621792,q,6q
ENSG00000166148,12,63142759,q,12q
ENSG00000133858,12,71609599,q,12q
ENSG00000188771,11,112248153,q,11q
ENSG00000238961,5,77080434,q,5q
ENSG00000184788,X,85092284,q,Xq
ENSG00000159055,21,32268224,q,21q
ENSG00000184956,11,1012823,p,11p
ENSG00000185608,22,19432467,q,22q
ENSG00000083067,9,70529060,q,9q
ENSG00000113231,5,77210449,q,5q
